headline,date,stock
"Albemarle Reports Q3 Adj. EPS $1.08 vs $1.07 Est., Sales $754.9M vs $732M Est.",08/11/2017,ALB
"Earnings Scheduled For November 8, 2017",08/11/2017,ALB
"House Republican Tax Bill Includes Elimination Of $7.5K Electric Vehicle Tax Credit In '18, Will Phase Out Energy Tax Credits Including Solar, Geothermal, Wind",02/11/2017,ALB
"Lithium/Chemical Names Fall Midday; Don't See Any Just-Breaking Mid-Day News, But Traders Are Considering Tesla's Worse-Than-Expected Results Plus Discussion Electric Vehicles Could Start Losing Tax Credits",02/11/2017,ALB
"Chemical/Lithium Stocks Move Lower Over Last Few Mins: Albemarle, SQM Shares Down 3.7%, DowDuPont Down 2%, PolyOne Down 1%, Global X Lithium ETF Down 2.2%,",02/11/2017,ALB
"Lightning Round: Jim Cramer Advises His Viewers On Albemarle, Zagg And More",27/10/2017,ALB
"Albemarle, Bank Of America, And Other Stocks On Fast Money Traders' Radar",25/10/2017,ALB
"Benzinga's Top Upgrades, Downgrades For October 25, 2017",25/10/2017,ALB
"BMO Capital Initiates Coverage On Albemarle with Outperform Rating, Announces $160.00 Price Target",25/10/2017,ALB
"Benzinga's Top Upgrades, Downgrades For October 6, 2017",06/10/2017,ALB
"The Market In 5 Minutes: First Jobs Loss In 7 Years, But Unemployment Rate Ticks Lower",06/10/2017,ALB
Goldman Sachs Downgrades Albemarle to Neutral,06/10/2017,ALB
"Jim Cramer Shares His Thoughts On Edwards Lifesciences, AeroVironment And More",04/10/2017,ALB
"Benzinga's Top Upgrades, Downgrades For September 29, 2017",29/09/2017,ALB
"Loop Capital Initiates Coverage On Albemarle with Buy Rating, Announces $150.00 Price Target",29/09/2017,ALB
"Jim Cramer Gives His Opinion On Sierra Wireless, Albemarle Corporation And Himax Technologies",28/09/2017,ALB
Watching Albemarle Shares Amid Speculation Co. Is Looking To Buy A Stake In SQM,26/09/2017,ALB
11 Biggest Mid-Day Losers For Monday,25/09/2017,ALB
Albemarle Downgraded With Little Opportunity Seen For Near-Term Upside,25/09/2017,ALB
The Market In 5 Minutes,25/09/2017,ALB
"Benzinga's Top Upgrades, Downgrades For September 25, 2017",25/09/2017,ALB
Baird Downgrades Albemarle to Neutral,25/09/2017,ALB
Oppenheimer Presents New Menu Of Top Picks,01/09/2017,ALB
"Oppenheimer Rates Albemarle Outperform, Sees 17% Upside From Here",17/08/2017,ALB
"Benzinga's Top Upgrades, Downgrades For August 17, 2017",17/08/2017,ALB
"Oppenheimer Initiates Coverage On Albemarle with Outperform Rating, Announces $133.00 Price Target",17/08/2017,ALB
"Benzinga's Top Upgrades, Downgrades For August 9, 2017",09/08/2017,ALB
SunTrust Robinson Humphrey Downgrades Albemarle to Hold,09/08/2017,ALB
Mid-Afternoon Market Update: Michael Kors Gains On Earnings Beat; Commercial Vehicle Shares Slide,08/08/2017,ALB
Mid-Morning Market Update: Markets Edge Lower; CVS Health Profit Tops Expectations,08/08/2017,ALB
"Albemarle Affirms FY17 Sales $2.90B-$3.05B vs $2.95B Est., Adj. EPS $4.20-$4.40 vs $4.37 Est., Adj. EBITDA $835M-$875M",07/08/2017,ALB
"Albemarle Reports Q2 Adj. EPS $1.13 vs $1.11 Est., Sales $737.3M vs $736.4M Est.",07/08/2017,ALB
"Earnings Scheduled For August 7, 2017",07/08/2017,ALB
"Albemarle Raises FY17 Sales Outlook from $2.8B-$2.95B to $2.9B-$3.05B vs $2.86B Est., Adj. EPS from $4-$4.25 to $4.20-$4.40 vs $4.18 Est.",03/05/2017,ALB
Albemarle Raises FY17 Outlook,03/05/2017,ALB
"Albemarle Reports Q1 Adj. EPS $1.05 vs $0.97 Est., Sales $722.063M vs $682.6M Est.",03/05/2017,ALB
War-Torn Afghanistan Sits Stubbornly Atop Vast Reserves Of Battery-Grade Lithium,10/04/2017,ALB
Albemarle Holding Investor Day Today,16/03/2017,ALB
15 Biggest Mid-Day Losers For Monday,06/03/2017,ALB
Mid-Morning Market Update: Markets Open Lower; Deutsche Bank Plans to Raise Capital,06/03/2017,ALB
"Benzinga's Top Upgrades, Downgrades For March 6, 2017",06/03/2017,ALB
Citigroup Downgrades Albemarle To Neutral,06/03/2017,ALB
"Albemarle Sees FY17 Sales $2.8-$2.95B vs. $2.78B Est., EPS $4.00-$4.25 vs. $4.07 Est.",27/02/2017,ALB
"Albemarle Reports Q4 Adj. EPS $0.78 vs. $0.73 Est., Sales $696.65M vs. $645M Est.",27/02/2017,ALB
"Must Watch Stocks for February 27, 2017",27/02/2017,ALB
"Earnings Scheduled For February 27, 2017",27/02/2017,ALB
"Benzinga's Top Upgrades, Downgrades For February 23, 2017",23/02/2017,ALB
"RBC Capital Initiates Coverage On Albemarle With Outperform, Announces $114 Price Target",23/02/2017,ALB
Albemarle and Tianqi terminate option for indirect minority interest in Albemarle subsidiary Rockwood Lithium GmbH,22/02/2017,ALB
It's Not Too Late To Jump On Albemarle's Bandwagon; Baird Upgrades To Outperform,17/01/2017,ALB
"Benzinga's Top Upgrades, Downgrades For January 17, 2017",17/01/2017,ALB
"Baird Upgrades Albemarle to Outperform, Raises Target to $118",17/01/2017,ALB
Sociedad Quimica y Minera de Chile Shares Make Very Short-Term Parabolic Move as Traders Passing Around WaPo Article from Yesterday Highlighting SQM as Main Supplier for Apple's Lithium Needs,20/12/2016,ALB
"10 Notable Stocks Trading Ex-Dividend Tuesday, December 13",12/12/2016,ALB
Albemarle Announces Price Increases Of 5% For Certain Brominated Products,02/12/2016,ALB
Option Alert: ALB Jan17 87.5 Calls: 1000 @  ASK  $2.35: 1006 traded vs 433 OI:  Earnings 2/15 After Close (est)  $85.64 Ref,29/11/2016,ALB
Albermarle Spike to High of $85.22; Activity in Dec $80 Call,29/11/2016,ALB
"Albemarle  Sees FY16 Rev. $2.6-$2.7B vs. Est. $2.68B, EPS Narrowed From $3.35-$3.60 To $3.45-$3.55",07/11/2016,ALB
"Albemarle Reports Q3 Adj EPS $0.91 vs $0.81 Est, Sales $654.01M vs $645.81M Est",07/11/2016,ALB
"Earnings Scheduled For November 7, 2016",07/11/2016,ALB
Versum Materials Is An Electronics Materials Pure Play,03/10/2016,ALB
Albemarle Signs Exclusive Deal For Exploration And Acquisition Rights To Argentinian Lithium Resource,12/09/2016,ALB
"Albemarle To Acquire Limithium Salt Production Assets in Asia, Terms Not Disclosed",23/08/2016,ALB
20 Stocks Moving In Thursday's Pre-Market Session,04/08/2016,ALB
"Albemarle Beats EPS Estimates, Misses Revenue",03/08/2016,ALB
"Albemarle Raises FY16 Sales Outlook from $2.5B-$2.7B to $2.5B-$2.8B, Adj. EPS from $3.25-$3.50 to $3.35-$3.60",03/08/2016,ALB
"Albemarle Reports Q2 Adj. EPS $1.09 vs $1 Est., Sales $669.327M vs $718.29M in Same Qtr. Last Year",03/08/2016,ALB
"Earnings Scheduled For August 3, 2016",03/08/2016,ALB
"Albemarle Accelerates Toward De-Levering, Growth Story On Track",28/06/2016,ALB
Albemarle's Sale Of Surface Treatment Unit 'Furthers Compelling Lithium Growth Story',20/06/2016,ALB
"Deutsche Bank Likes Albemarle's Sale of Surface Treatment Unit, Says 'Sale Furthers the (Compelling) Lithium Growth Story; Buy Reiterated, Price Target Raised from $84 to $94",20/06/2016,ALB
"Must Watch Stocks for June 20, 2016",20/06/2016,ALB
Benzinga's Weekend M&A Chatter,19/06/2016,ALB
A Peek Into The Markets: U.S. Stock Futures Slide Ahead Of Housing-Starts Data,17/06/2016,ALB
Albemarle Strikes Definitive Deal To Sell Chemetall Surface Treatment Business For $3.2 Billion To BASF,17/06/2016,ALB
BASF To Pay Albemarle Cash For Chemetall Business,17/06/2016,ALB
Albemarle Announces Sale of Surface Treatment Business to BASF For $3.2B,17/06/2016,ALB
This Healthcare ETF Is Ready To Rebound,23/05/2016,ALB
Albemarle Appoints Karen Narwold As EVP And Chief Administrative Officer,13/05/2016,ALB
Best-Kept Secrets? Jim Cramer's 6 Stocks That Could Be Huge Winners By December,12/05/2016,ALB
Stocks Hitting 52-Week Highs,11/05/2016,ALB
Albemarle Sees FY16 Rev. $3.3-$3.6B vs. Est. $3.67B,10/05/2016,ALB
"Albemarle Corp. Reports Q1 EPS $1.12 vs. Est. $0.86, Rev. $865.398M vs. Est. $814.8M",10/05/2016,ALB
"Earnings Scheduled For May 10, 2016",10/05/2016,ALB
Albemarle Corp To Discontinue Production Of HBCD-Based Flame Retardants To Focus On Supplying Greencrest Polymeric Fire Solution,04/05/2016,ALB
The Best Way To Play Electric Vehicles That's Not Tesla,25/04/2016,ALB
Benzinga's Top Downgrades,10/03/2016,ALB
Seaport Global Downgrades Albemarle to Neutral,10/03/2016,ALB
25 Headlines Moving The Markets This Week,29/02/2016,ALB
"ICL, Albemarle Announce Entered Long-Term Supply Deal for Sustainable Polymeric Flame Retardant",24/02/2016,ALB
Albemarle Sees FY16 EPS $3.45-$3.80 vs. Est. $3.90,17/02/2016,ALB
"Albemarle Reports Q4 Adj. EPS $1.03 vs $0.83 Est., Sales $930.35M vs $885.7M Est.",17/02/2016,ALB
Option Alert: ALB Mar16 50.0 Puts: 1400 @  ASK  $1.80: 1522 traded vs 316 OI:  Earnings today After Close  $53.90 Ref,17/02/2016,ALB
"Earnings Scheduled For February 17, 2016",17/02/2016,ALB
"Albemarle Corp. Sells Martinswerk Business To Huber, Terms Not Disclosed",01/02/2016,ALB
Albemarle Announces CFO on Temporary Medical Leave,26/01/2016,ALB
Chen Lin: Chinese Volatility Could Fuel A Lithium-Price Rocket Launch,21/01/2016,ALB
3 Price Channel Breakout Stocks To Watch,30/12/2015,ALB
Lithium Spot Prices 'Pointing In The Right Direction'; Jefferies Ups Target On Albemarle To $65,29/12/2015,ALB
"Jefferies Lifts Target on Albemarle from $58 to $65, Maintains Buy as 'Recent sharp moves in lithium spot prices have attracted attention'",29/12/2015,ALB
Option Alert: ALB Feb16 60.0 Calls Sweep: 2499 @  ASK  $1.20: 2500 traded vs 39 OI:  Earnings 1/27  $55.05 Ref,23/12/2015,ALB
Albemarle Enters Definitive Agreement To Sell Mineral Flame Retardants & Specialty Chemicals Businesses To Huber Engineered Materials,16/12/2015,ALB
Albemarle to Sell Mineral Flame Retardants and Specialty Chemicals Businesses to Huber Engineered Materials,16/12/2015,ALB
"Albemarle Reports Q3 Adj EPS $0.90 Vs Est $0.89, Sales $905.1M Vs Est $947.03M",04/11/2015,ALB
Benzinga's Top Upgrades,02/11/2015,ALB
Citigroup Upgrades Albemarle to Buy,02/11/2015,ALB
Goldman's 'Holy Grail' Of Renewable Energy,20/10/2015,ALB
"UPDATE: Incident at SunEdison's facility in Pasadena, Albernarle Corp. Confirms Incident",02/10/2015,ALB
Ablemarle Facility Reporting Texas Explosion In Pasadena,02/10/2015,ALB
"Jefferies Is Playing The Chemical Sector, But Sees 'More Murk Likely'",23/09/2015,ALB
Albemarle Sees 2015 EPS $3.65 to $4.05 vs $3.86 est,15/09/2015,ALB
Albemarle Announces Expansion Plan for Production of Lithium Battery Materials,14/09/2015,ALB
"Albemarle CEO Kissam IV Buys 4,533 Shares @$44.01/Share -Form 4",01/09/2015,ALB
"Albemarle Reports Q2 Adj. EPS $0.84 vs $0.82 Est., Sales $931.5M vs $927M Est.; Affirms FY15 Outlook",05/08/2015,ALB
Albemarle Announces to Begin Commissioning of New Lithium Carbonate Production Plant in Chile,08/07/2015,ALB
"BB&T Capital Initiates Coverage on Albemarle at Buy, Announces $72.00 PT",08/07/2015,ALB
Which Chemical Company Will Be Hit Hardest By The Supreme Court's Mercury Ruling?,30/06/2015,ALB
"Global Hunter Initiates Coverage on Albemarle at Accumulate, Announces $68.00 PT",04/06/2015,ALB
"Global Hunter Initiates Coverage on Albemarle at Accumulate, Announces $68.00 PT",04/06/2015,ALB
"Albermarle Reports Q1 Adj. EPS $1.17, Sales $884.4M vs $913M Est.; Raises FY Outlook",06/05/2015,ALB
"Earnings Scheduled For May 6, 2015",06/05/2015,ALB
Albemarle Provides Update On Realignment Of Global Business Units,27/04/2015,ALB
Benzinga's Top Upgrades,10/04/2015,ALB
Goldman Sachs Upgrades Albemarle To Buy,10/04/2015,ALB
"Goldman Sachs Upgrades Albemarle to Buy, Raises PT to $66.00",10/04/2015,ALB
Albemarle Shares Spike Over $58 Level Following Mid-Day Upgrade to Buy from Goldman,09/04/2015,ALB
Hearing DealReporter Saying Albemarle Has Hired BofA to Consider Sale of Three Non-Core Units,18/03/2015,ALB
Albemarle Raises Quarterly Dividend From $0.275 To $0.29,24/02/2015,ALB
Albemarle's Chemtall Acquries Shanghai Joint Venture; No Terms Disclosed,19/02/2015,ALB
3 Niche ETFs Breaking Out,17/02/2015,ALB
"Albemarle Sees 2015 EPS $3.15 to $3.70 vs $3.84, Sales $3.7B to $4B vs $3.66B",11/02/2015,ALB
"Baird Downgrades Albemarle to Neutral, Lowers PT to $46.00",30/01/2015,ALB
"Albermarle Reports Q4 Adj. EPS $0.99 Vs Est. $1.03, Revenues $598.6M Vs. Est. $639.05M",28/01/2015,ALB
"Earnings Scheduled For January 28, 2015",28/01/2015,ALB
$6.2 Billion Specialty Chemical Merger Closes,20/01/2015,ALB
Top 4 Mid-Cap Stocks In The Specialty Chemicals Industry With The Highest ROI,17/12/2014,ALB
"Nomura Initiates Coverage on Albemarle Corporation at Buy, Announces $72.00 PT",16/12/2014,ALB
8-K from Albemarle Shows Co. Entered Into $1.15B Cash Bridge Facility,08/12/2014,ALB
Albemarle & Rockwood Shareholders Approve Transaction,14/11/2014,ALB
"ISS Says Rockwood, Albemarle Holders Should Vote FOR Deal",28/10/2014,ALB
"Albemarle Corporation Reports Q3 Adj. EPS of $1.14, EPS from Cont. Ops. $1.01, EPS $0.93; Revenue of $642.40M, Down 1% YOY",22/10/2014,ALB
"Earnings Scheduled For October 22, 2014",22/10/2014,ALB
UPDATE: Deutsche Bank Upgrades Albemarle Corporation,06/10/2014,ALB
"Deutsche Bank Upgrades Albemarle Corporation to Buy, Maintains $67.00 PT",06/10/2014,ALB
Albemarle to Increase Price of COMPALOX & PERGOPAK ,30/09/2014,ALB
Albemarle Corporation Sets November 14 As Date Of Special Shareholder Meeting In Connection With Proposed Acquisition Of Rockwood Holdings,16/09/2014,ALB
Albemarle Reports Expiration of HSR Waiting Period for Proposed Deal with Rockwood Holdings,10/09/2014,ALB
US Stock Futures Gain Ahead Of Consumer Data,29/08/2014,ALB
Albemarle and ICL Announce Manufacturing JV,29/08/2014,ALB
Platform Specialty Products Volatile Over Last Half Hour as Albert Fried Suggests Co. Might Be 'Company C' Mentioned in Albemarle/Rockwood Filing,28/08/2014,ALB
UPDATE: Albemarle Filing Shows Rockwood Received Interest from 'Company C' at $80/Share,28/08/2014,ALB
"Albemarle, Rockwood Shares Rallying Over Last Few Mins as Several Sources Highlighting Earlier (~6 a.m. EDT) S-4 Filing from Albemarle Showing Letter to Holders Confirming Merger Deal",28/08/2014,ALB
Macquarie Upgrades Albemarle Corporation to Outperform,11/08/2014,ALB
UPDATE: Deutsche Bank Reiterates On Albemarle On Fair Valuation,01/08/2014,ALB
Albemarle Corporation Reports Q2 EPS of $1.10 vs $1.00 Est; Revenue of $604.70M vs $644.31M Est,30/07/2014,ALB
"Earnings Scheduled For July 30, 2014",30/07/2014,ALB
Benzinga's Top Upgrades,29/07/2014,ALB
Topeka Capital Upgrades Albemarle To Buy,29/07/2014,ALB
"Topeka Capital Upgrades Albemarle Corporation to Buy, Raises PT to $91.00",29/07/2014,ALB
"Benzinga's M&A Chatter for Tuesday July 15, 2014",15/07/2014,ALB
"Markets Mixed, NASDAQ Lower As Yellen Suggests Valuations Are Stretched",15/07/2014,ALB
"Goldman Sachs, JPMorgan Chase Report Strong Earnings; Retail Numbers Fall Below Estimates",15/07/2014,ALB
U.S. Stocks Sink; JPMorgan Shares Surge On Upbeat Earnings,15/07/2014,ALB
Oppenheimer Downgrades Albemarle Corporation to Underperform,15/07/2014,ALB
Benzinga's Volume Movers,15/07/2014,ALB
Markets Rise; Goldman Sachs Profit Beats Estimates,15/07/2014,ALB
Stocks Hitting 52-Week Highs,15/07/2014,ALB
Morning Market Movers ,15/07/2014,ALB
Benzinga's Top #PreMarket Gainers,15/07/2014,ALB
US Stock Futures Mostly Higher Ahead Of Goldman Sachs Earnings,15/07/2014,ALB
Albemarle Sees Q2 EPS $1.08-1.11 vs $0.99 Est,15/07/2014,ALB
"UPDATE: Albemarle to Acquire Rockwood in Cash, Stock Deal Valued at $85.53/Share",15/07/2014,ALB
"Albemarle to Acquire Rockwood in Cash, Stock Deal Valued at $6.2B",15/07/2014,ALB
Albemarle And Rockwood Announce Merger ,15/07/2014,ALB
UPDATE: Albemarle Offers Details on Strategy's Co. Will Outline at 2014 Investor Day,15/05/2014,ALB
"Albemarle Offers Details on Strategy's Co. Will Outline at 2014 Investor Day: Expecting to Continue Increasing Dividends, Wants Disciplined M&A, Will Improve and Exit Underperforming Operations",15/05/2014,ALB
Albermarle Trading Resumed,17/04/2014,ALB
"Albemarle Corporation Reports Q1 EPS of $0.96, Inline; Revenue of $656.70M vs $657.13M Est",16/04/2014,ALB
"Albemarle Enters into Definitive Agreement to Sell Antioxidant, Ibuprofen and Propofol Businesses to SI Group",16/04/2014,ALB
"Earnings Scheduled For April 16, 2014",16/04/2014,ALB
Albemarle Raises Qtr. Dividend from $0.24 to $0.275/Share,25/02/2014,ALB
Albemarle Corporation Reports Q4 EPS of $1.08 vs $1.04 Est; Revenue of $692.0M vs $654.92M Est,28/01/2014,ALB
UPDATE: Bank of America Upgrades Albemarle,09/01/2014,ALB
"Bank of America Upgrades Albemarle Corporation to Buy, Maintains $71.00 PO",09/01/2014,ALB
"Deutsche Bank Maintains Hold on Albemarle Corporation, Lowers PT to $70.00",19/12/2013,ALB
Form 8-K from Albemarle Shows Cutting 230 Jobs,18/12/2013,ALB
Albemarle Corporation Says Expecting Pretax Charge in $30-35M Range; Sees Q4 EPS $1.02-1.07 vs $1.21 Est,18/12/2013,ALB
Albemarle Expands its ETHANOX One-Pack Antioxidant Manufacturing Capabilities in Shanghai,22/10/2013,ALB
UPDATE: Sterne Agee Downgrades Albemarle on Valuation,18/10/2013,ALB
"Sterne Agee Downgrades Albemarle Corporation to Neutral, Removes $70.00 PT",18/10/2013,ALB
Albemarle Corporation Reports Q3 EPS of $1.09 vs $1.08 Est; Revenue of $648.60M vs $653.97M Est,16/10/2013,ALB
"Albemarle Announces Purchase of Cambridge Chemical Co., No Terms Disclosed",08/10/2013,ALB
UPDATE: Piper Jaffray Downgrades Albemarle Following Strategic Delaying Announcement,24/09/2013,ALB
"Piper Jaffray Downgrades Albemarle Corporation to Neutral, Lowers PT to $65.00",24/09/2013,ALB
"Albemarle to Realign Global Business Units, Michael Wilson Named Pres, Catalyst Solutions",23/09/2013,ALB
Albemarle to Raise Prices on Saytex CP-2000 Brominated Flame by 15%,04/09/2013,ALB
Albemarle to Increase Price of N-Propyl Bromide ,08/08/2013,ALB
UPDATE: Topeka Capital Markets Initiates Albemarle at Hold Awaiting Better Earnings Visibility,31/07/2013,ALB
Benzinga's Top Initiations,31/07/2013,ALB
"Topeka Capital Initiates Coverage on Albemarle Corporation at Hold, Announces $67.00 PT",31/07/2013,ALB
Albemarle Corporation Reports Q2 EPS of $0.97 vs $0.99 Est; Revenue of $634.20M vs $654.31M Est,17/07/2013,ALB
Albemarle announces quarterly dividend of 24c,10/07/2013,ALB
Gerald Steiner Elected to Albemarle Board,10/06/2013,ALB
Albemarle: Fundamental Stock Research Analysis,04/06/2013,ALB
"Albemarle to Increase Prices of Dibromomethan, Bromochloromethan by 25%",31/05/2013,ALB
"Deutsche Bank Maintains Hold on Albemarle Corporation, Lowers PT to $63.00",19/04/2013,ALB
"SunTrust Robinson Humphrey Downgrades Albemarle Corporation to Neutral, Lowers PT to $63.00",19/04/2013,ALB
"Albemarle Corporation Reports Q1 EPS of $0.93 vs $1.03 Est; Revenue of $641.60M vs $684.07M Est; to Buyback 10% of Shares, Raises Dividend by 20%",17/04/2013,ALB
"Earnings Scheduled For April 17, 2013",17/04/2013,ALB
"Benzinga's M&A Chatter for Thursday April 11, 2013",11/04/2013,ALB
BASF Spokesperson Declines Comment on Rumored Bid for Rockwood Holdings,11/04/2013,ALB
Albemarle to Increase Price of Fluid Catalytic Cracking (FCC) Catalysts,10/04/2013,ALB
UPDATE: Jefferies Lowers PT on Albemarle Corporation on Lowered Estimates,01/04/2013,ALB
"Jefferies Maintains Buy on Albemarle Corporation, Lowers PT to $78.00",01/04/2013,ALB
"Goldman Sachs Maintains Neutral on Albemarle Corporation, Lowers PT to $65.00",26/03/2013,ALB
Albemarle to Raise Price of ETHANOX 4703 Antioxidant,25/03/2013,ALB
"Albemarle Bounces Off $61 Support, 50 EMA Resistance Above At $63.08, MACD Attempting To Cross Zero Line; Bearish",21/03/2013,ALB
Albemarle to increase the price of ETHANOX 4716 antioxidant,28/02/2013,ALB
"Jefferies Maintains Buy on Albemarle Corporation, Raises PT to $80.00",19/02/2013,ALB
"Albemarle Raises Qtr. Divdiend from $0.20 to $0.24/Share, Expects to Buyback ~10% Over Next 10-15 Months",12/02/2013,ALB
Albemarle Board Announces 20% Dividend Increase and Approves Expansion of Share Repurchase Program,12/02/2013,ALB
"UPDATE: Jefferies Reiterates Buy Rating, Lowers PT on Albemarle Corporation",25/01/2013,ALB
"Jefferies Maintains Buy on Albemarle Corporation, Lowers PT to $75.00",25/01/2013,ALB
UPDATE: Citigroup Downgrades Albemarle Corporation to Neutral on Weaker Trends,24/01/2013,ALB
UPDATE: Deutsche Bank Downgrades Albemarle Corporation on Lack of Near Term Catalysts,24/01/2013,ALB
"Macquarie Downgrades Albemarle Corporation to Market Perform, Announces $70.00 PT",24/01/2013,ALB
UPDATE: JP Morgan Downgrades Albemarle Corporation to Neutral on Valuation,24/01/2013,ALB
Benzinga's Top Downgrades,24/01/2013,ALB
"JP Morgan Downgrades Albemarle Corporation to Neutral, Raises PT to $67.00",24/01/2013,ALB
"Deutsche Bank Downgrades Albemarle Corporation to Hold, Raises PT to $70.00",24/01/2013,ALB
"Citigroup Downgrades Albemarle Corporation to Neutral, Lowers PT to $71.00",24/01/2013,ALB
Goldman Sachs Downgrades Albemarle Corporation to Neutral,23/01/2013,ALB
Albemarle Corporation Reports Q4 EPS of $1.17 vs $0.98 Est; Revenue of $687.60M vs $647.22M Est,22/01/2013,ALB
"UPDATE: Gilford Securities Downgrades Albemarle to Hold on Valuation, Restricted Fundamentals Flow   ",08/01/2013,ALB
Gilford Securities Downgrades Albemarle Corporation to Hold,08/01/2013,ALB
"Citigroup Maintains Buy on Albemarle Corporation, Raises PT to $74.00",03/01/2013,ALB
Albemarle to Raises Prices of Clear Brine Fluids by 15%,17/12/2012,ALB
"Albemarle to Expand Orangeburg, South Carolina Plant",06/12/2012,ALB
"UPDATE: Jefferies & Company Reiterates Buy Rating, Raises PT on Albemarle Corporation",03/12/2012,ALB
UPDATE: Goldman Sachs Upgrades Albemarle to Buy; Headwinds Subsiding  ,13/11/2012,ALB
"Goldman Sachs Upgrades Albemarle from Neutral to Buy, Raises PT from $62 to $67",13/11/2012,ALB
UPDATE: Piper Jaffray Reduces PT to $67 on Albemarle on Bromine Derivatives Visibility  ,22/10/2012,ALB
"Piper Jaffray Maintains Albemarle at Overweight, Lowers PT from $72 to $67",22/10/2012,ALB
Albemarle Reports Q3 EPS $1.10 vs $1.09 Est; Revenues $661.2M vs $671.05M Est,17/10/2012,ALB
Morgan Stanley Reiterates Equal-Weight Rating on Albemarle Corporation,05/10/2012,ALB
"UPDATE: J.P. Morgan Reiterates Overweight Rating, Lowers PT on Albemarle Corporation",19/09/2012,ALB
"JP Morgan Maintains Albemarle at Overweight, Lowers PT from $72 to $65",19/09/2012,ALB
UPDATE: Morgan Stanley Initiates Albemarle Corporation at Equal-Weight on Electronics Exposure  ,18/09/2012,ALB
Morgan Stanley Initiates Coverage on Albemarle at Equal-weight,18/09/2012,ALB
"Citigroup Maintains Albemarle at Buy, Lowers PT from $69 to $66",17/09/2012,ALB
Albermarle's COO Resigns; Will Remain On Until August 31,20/08/2012,ALB
Albemarle to Increase Prices of ETHANOX 4782J and 4727J Antioxidants by $1.00/kg,19/07/2012,ALB
"Jefferies Reiterates Buy Rating, $77 PT on Albemarle Corporation",18/07/2012,ALB
Albemarle Reports Q2 EPS $1.24 vs $1.23 Est; Revenues $684.9M vs $741.15M Est,17/07/2012,ALB
UPDATE: Piper Jaffray Initiates Albemarle Corporation at Overweight with $72 PT on Defensible Market Position   ,13/07/2012,ALB
"Piper Jaffray Initiates Coverage on Albemarle at Overweight, Announces PT of $72",13/07/2012,ALB
James O'Brien elected to Albemarle Board ,12/07/2012,ALB
Gilford Securities Initiates Albemarle at Buy,04/06/2012,ALB
Codexis Appoints John J. Nicols as President and Chief Executive Officer   ,04/06/2012,ALB
Albemarle to Increase Ibuprofen Prices,25/05/2012,ALB
Albemarle to Update Vision 2015 Strategic Framework at Investor Conference ,22/05/2012,ALB
Albemarle Announces Plans to Exit Phosphorous Flame Retardants Business; Expects Annual EPS to Improve by $0.10-0.15 in 2013,17/05/2012,ALB
Albemarle To Increase Prices Of Saytex\'ae Hp-900 (p)/(g) Brominated Flame Retardants,23/04/2012,ALB
UPDATE: Deutsche Bank Raises PT to $72 on Albemarle  ,20/04/2012,ALB
"UPDATE: J.P. Morgan Maintains Overweight Rating, Raises PT for Albemarle",20/04/2012,ALB
"JP Morgan Maintains Albemarle at Overweight, Raises PT from $69 to $72",20/04/2012,ALB
"Deutsche Bank Maintains Albemarle at Buy, Raises PT from $70 to $72",20/04/2012,ALB
Albemarle Reports Q1 EPS $1.2 vs $1.16 Est; Revenues $711.7M vs $729.72M Est,18/04/2012,ALB
Albemarle promotes John Steitz to President and Chief Operating Officer,27/02/2012,ALB
Albemarle Announces 14% Increase in Quarterly Dividend to $0.20,15/02/2012,ALB
Fast Money Picks For February 15th,15/02/2012,ALB
Citi Swaps Praxair with Albemarle on Top Picks Live,30/01/2012,ALB
Albemarle Expands Production Capabilities for Finished Polyolefin Catalysts at Its Baton Rouge Facility  ,25/01/2012,ALB
Jefferies Raises PT on Albemarle to $75,25/01/2012,ALB
"UPDATE: Deutsche Bank Raises PT on Albemarle to $70, Maintains Buy",25/01/2012,ALB
Albemarle Reports Q4 EPS $1.11 vs $1.09 Est; Revenues $707.00M vs $698.43M Est				,23/01/2012,ALB
US Stock Futures Up; Halliburton To Report Earnings,23/01/2012,ALB
Earnings Scheduled For January 23,23/01/2012,ALB
"Fast Money Picks For January 20th (ALB, NFLX, MSFT, EEM, SPY)",19/01/2012,ALB
Albemarle Introduces Electronic Materials Business Unit ,18/01/2012,ALB
Sterne Agee Maintains Buy on Albemarle After DuPont's Guidance Cut,09/12/2011,ALB
"UPDATE: Sterne Agee Initiates Buy, $65 Target on Albemarle ",06/12/2011,ALB
"Sterne Agee Initiates Albemarle at Buy, $65 PT",06/12/2011,ALB
"The Oxen Group Initiates Albermarle, Ashland, Celanese, Dow Coverage",30/11/2011,ALB
Albemarle Announces Changes to Its Board,07/11/2011,ALB
"End-of-Day Market Summary for October 26, 2011",26/10/2011,ALB
UPDATE: Citi Raising Price Target on Albemarle ,26/10/2011,ALB
Bank of America Upgrades Albemarle to Buy,26/10/2011,ALB
Jefferies Reiterates Buy Rating on Albemarle ,26/10/2011,ALB
"Financial Breakfast: Morning News Summary for October 26, 2011",26/10/2011,ALB
Hearing Oppenheimer Upgrades Albemarle Corp,25/10/2011,ALB
Oppenheimer Maintains Underperform Rating on Albemarle,25/10/2011,ALB
J.P. Morgan Maintain Overweight Rating on Albemarle,25/10/2011,ALB
"Dow Chemical Company Earnings Preview: Analysts Expect Higher EPS, Revenue",24/10/2011,ALB
