headline,date,stock
"Stocks That Made New 52-Wk Lows Today Include: Incyte, Merck, Mallinckrodt, Celgene, Cerner, Willams Cos., AMD, Albemarle, Kinder Morgan, Western Union, Walgreens, Kraft Heinz, Nielsen, and Alliance Data Systems",2018-04-03 12:15:00-04:00,ALB
The S&P 500's Biggest Gainers And Losers In A Turbulent First Quarter,2018-04-01 10:00:00-04:00,ALB
Argus Lowers Albemarle From $148 To $125 As The Firm Cuts Five-Year EPS Growth Forecast From 17% To 15%; Says Co. May Be Negatively Impacted As Sociedad Quimica Resolved A Payment Dispute With The Chilean Govt. Which Will Allow Them To Boost Lithium Prod.,2018-03-27 09:28:00-04:00,ALB
Recent Strength In Albemarle And Cigna Being Attributed To Unusual Options Mention By Najarian On CNBC Halftime Report,2018-03-20 12:42:00-04:00,ALB
The Long-Term View On Lithium,2018-03-19 07:47:00-04:00,ALB
"Albemarle Corporation Receives Increase In Lithium Quota To As Much As 145,000 Metric Tons For Its Chile Operations",2018-03-09 16:05:00-05:00,ALB
"Benzinga's Bulls & Bears Of The Week: Fitbit, GE, Intel, Target, Walmart And More",2018-03-05 07:33:00-05:00,ALB
"BMO Capital Maintains Outperform on Albemarle, Lowers Price Target to $130.00",2018-03-02 08:04:00-05:00,ALB
"Jim Cramer Weighs In On Albemarle, Square And More",2018-03-02 07:13:00-05:00,ALB
"Citigroup Maintains Neutral on Albemarle, Lowers Price Target to $112.00",2018-03-01 08:29:00-05:00,ALB
"KeyBanc Maintains Overweight on Albemarle, Lowers Price Target to $148.00",2018-03-01 06:18:00-05:00,ALB
Mid-Afternoon Market Update: Student Transportation Rises On Acquisition News; Frontier Communications Shares Plunge,2018-02-28 14:30:00-05:00,ALB
Mid-Day Market Update: Huron Consulting Falls After Downbeat Q4 Results; PHH Shares Surge,2018-02-28 12:10:00-05:00,ALB
Mid-Morning Market Update: Markets Open Higher; Lowe's Profit Misses Views,2018-02-28 10:16:00-05:00,ALB
"Albermarle Sees FY18 Adj. EPS $5-$5.40 vs $5.14 Est., Sales $3.2B-$3.4B vs $3.24B Est.",2018-02-27 16:25:00-05:00,ALB
"Albemarle Reports Q4 Adj. EPS $1.34 vs $1.21 Est., Sales $857.8M vs $795.5M Est.",2018-02-27 16:24:00-05:00,ALB
Albemarle Q4 Earnings Preview,2018-02-27 10:39:00-05:00,ALB
"Benzinga's Top Upgrades, Downgrades For February 27, 2018",2018-02-27 09:22:00-05:00,ALB
"Berenberg Initiates Coverage On Albemarle with Buy Rating, Announces $150.00 Price Target",2018-02-27 07:40:00-05:00,ALB
38 Biggest Movers From Yesterday,2018-02-27 04:58:00-05:00,ALB
"12 Stocks To Watch For February 27, 2018",2018-02-27 04:33:00-05:00,ALB
"Earnings Scheduled For February 27, 2018",2018-02-27 04:01:00-05:00,ALB
28 Stocks Moving In Monday's Mid-Day Session,2018-02-26 12:25:00-05:00,ALB
"Benzinga's Top Upgrades, Downgrades For February 26, 2018",2018-02-26 09:51:00-05:00,ALB
"Morgan Stanley Downgrades Albemarle On Supply, Pricing Concerns",2018-02-26 09:40:00-05:00,ALB
Morgan Stanley Downgrades Albemarle to Underweight,2018-02-26 07:12:00-05:00,ALB
"Benzinga's Top Upgrades, Downgrades For February 23, 2018",2018-02-23 09:44:00-05:00,ALB
Argus: Albemarle Has 30% Upside On Strong Lithium Demand,2018-02-23 09:36:00-05:00,ALB
"Argus Initiates Coverage On Albemarle with Buy Rating, Announces $148.00 Price Target",2018-02-23 07:52:00-05:00,ALB
Albemarle Raises Qtr. Dividend From $0.32 To $0.335/Share,2018-02-23 06:45:00-05:00,ALB
30 Stocks Moving In Tuesday's Pre-Market Session,2018-02-20 08:00:00-05:00,ALB
"Benzinga's Top Upgrades, Downgrades For January 30, 2018",2018-01-30 09:31:00-05:00,ALB
UBS Upgrades Albemarle to Buy,2018-01-30 07:46:00-05:00,ALB
38 Biggest Movers From Yesterday,2018-01-19 04:30:00-05:00,ALB
"Lithium Stocks Continue Lower Following Jan. 16 News Chile's State-Run Corfo Could Approve SQM Annual Production Increases; Albemarle Down 8% Thurs., Down 12% Since Jan. 16, FMC Down 5.2% Thurs., SQM Down ~2%",2018-01-18 12:37:00-05:00,ALB
33 Stocks Moving In Thursday's Mid-Day Session,2018-01-18 12:24:00-05:00,ALB
"Jim Cramer Gives His Opinion On Albemarle, Best Buy, Marvell, And More",2018-01-10 07:40:00-05:00,ALB
Baird: Albermarle Is The Best Lithium Cycle Play,2018-01-08 11:24:00-05:00,ALB
"The Market In 5 Minutes: Bitcoin ETFs, GoPro Downgrade, Nvidia Partners With Uber And Volkswagen",2018-01-08 09:00:00-05:00,ALB
Baird Upgrades Albemarle to Outperform,2018-01-08 07:39:00-05:00,ALB
"Loop Suggests Investors Take Advantage Of  Recent Albemarle Weakness As There's A Number Of Catalysts Following Divestiture, Which Should Allow Co. To Increase Portfolio Concentration As Lithium Prices Rise",2017-12-19 10:42:00-05:00,ALB
W.R. Grace To Acquire Polyolefin Catalysts Business From Albemarle For $416M,2017-12-14 17:00:00-05:00,ALB
"Chemical Industry Recovers From Hurricanes, October Output Up",2017-12-06 12:48:00-05:00,ALB
"Citigroup Maintains Neutral on Albemarle, Raises Price Target to $142.00",2017-11-13 12:01:00-05:00,ALB
Mid-Morning Market Update: Markets Open Lower; Macy's Profit Tops Estimates,2017-11-09 10:12:00-05:00,ALB
"UBS Maintains Neutral on Albemarle, Raises Price Target to $150.00",2017-11-09 09:36:00-05:00,ALB
Albermarle Raises FY17 Adj. EPS Outlook From $4.20-$4.40 To $4.40-$4.50 vs $4.38 Est.,2017-11-08 17:08:00-05:00,ALB
"Albemarle Reports Q3 Adj. EPS $1.08 vs $1.07 Est., Sales $754.9M vs $732M Est.",2017-11-08 17:07:00-05:00,ALB
"Earnings Scheduled For November 8, 2017",2017-11-08 04:11:00-05:00,ALB
"House Republican Tax Bill Includes Elimination Of $7.5K Electric Vehicle Tax Credit In '18, Will Phase Out Energy Tax Credits Including Solar, Geothermal, Wind",2017-11-02 12:06:00-04:00,ALB
"Lithium/Chemical Names Fall Midday; Don't See Any Just-Breaking Mid-Day News, But Traders Are Considering Tesla's Worse-Than-Expected Results Plus Discussion Electric Vehicles Could Start Losing Tax Credits",2017-11-02 11:12:00-04:00,ALB
"Chemical/Lithium Stocks Move Lower Over Last Few Mins: Albemarle, SQM Shares Down 3.7%, DowDuPont Down 2%, PolyOne Down 1%, Global X Lithium ETF Down 2.2%,",2017-11-02 11:04:00-04:00,ALB
"Lightning Round: Jim Cramer Advises His Viewers On Albemarle, Zagg And More",2017-10-27 08:31:00-04:00,ALB
"Albemarle, Bank Of America, And Other Stocks On Fast Money Traders' Radar",2017-10-25 15:13:00-04:00,ALB
"Benzinga's Top Upgrades, Downgrades For October 25, 2017",2017-10-25 09:12:00-04:00,ALB
"BMO Capital Initiates Coverage On Albemarle with Outperform Rating, Announces $160.00 Price Target",2017-10-25 07:39:00-04:00,ALB
"Benzinga's Top Upgrades, Downgrades For October 6, 2017",2017-10-06 09:24:00-04:00,ALB
"The Market In 5 Minutes: First Jobs Loss In 7 Years, But Unemployment Rate Ticks Lower",2017-10-06 08:54:00-04:00,ALB
Goldman Sachs Downgrades Albemarle to Neutral,2017-10-06 06:36:00-04:00,ALB
"Jim Cramer Shares His Thoughts On Edwards Lifesciences, AeroVironment And More",2017-10-04 07:49:00-04:00,ALB
"Benzinga's Top Upgrades, Downgrades For September 29, 2017",2017-09-29 10:48:00-04:00,ALB
"Loop Capital Initiates Coverage On Albemarle with Buy Rating, Announces $150.00 Price Target",2017-09-29 06:08:00-04:00,ALB
"Jim Cramer Gives His Opinion On Sierra Wireless, Albemarle Corporation And Himax Technologies",2017-09-28 08:40:00-04:00,ALB
Watching Albemarle Shares Amid Speculation Co. Is Looking To Buy A Stake In SQM,2017-09-26 09:55:00-04:00,ALB
11 Biggest Mid-Day Losers For Monday,2017-09-25 12:57:00-04:00,ALB
Albemarle Downgraded With Little Opportunity Seen For Near-Term Upside,2017-09-25 11:01:00-04:00,ALB
The Market In 5 Minutes,2017-09-25 09:02:00-04:00,ALB
"Benzinga's Top Upgrades, Downgrades For September 25, 2017",2017-09-25 09:00:00-04:00,ALB
Baird Downgrades Albemarle to Neutral,2017-09-25 06:31:00-04:00,ALB
Oppenheimer Presents New Menu Of Top Picks,2017-09-01 11:59:00-04:00,ALB
"Oppenheimer Rates Albemarle Outperform, Sees 17% Upside From Here",2017-08-17 11:25:00-04:00,ALB
"Benzinga's Top Upgrades, Downgrades For August 17, 2017",2017-08-17 09:34:00-04:00,ALB
"Oppenheimer Initiates Coverage On Albemarle with Outperform Rating, Announces $133.00 Price Target",2017-08-17 07:48:00-04:00,ALB
"Benzinga's Top Upgrades, Downgrades For August 9, 2017",2017-08-09 09:24:00-04:00,ALB
SunTrust Robinson Humphrey Downgrades Albemarle to Hold,2017-08-09 07:14:00-04:00,ALB
Mid-Afternoon Market Update: Michael Kors Gains On Earnings Beat; Commercial Vehicle Shares Slide,2017-08-08 14:30:00-04:00,ALB
Mid-Morning Market Update: Markets Edge Lower; CVS Health Profit Tops Expectations,2017-08-08 10:13:00-04:00,ALB
"Albemarle Affirms FY17 Sales $2.90B-$3.05B vs $2.95B Est., Adj. EPS $4.20-$4.40 vs $4.37 Est., Adj. EBITDA $835M-$875M",2017-08-07 17:10:00-04:00,ALB
"Albemarle Reports Q2 Adj. EPS $1.13 vs $1.11 Est., Sales $737.3M vs $736.4M Est.",2017-08-07 17:09:00-04:00,ALB
"Earnings Scheduled For August 7, 2017",2017-08-07 05:03:00-04:00,ALB
"Albemarle Raises FY17 Sales Outlook from $2.8B-$2.95B to $2.9B-$3.05B vs $2.86B Est., Adj. EPS from $4-$4.25 to $4.20-$4.40 vs $4.18 Est.",2017-05-03 17:06:00-04:00,ALB
Albemarle Raises FY17 Outlook,2017-05-03 17:06:00-04:00,ALB
"Albemarle Reports Q1 Adj. EPS $1.05 vs $0.97 Est., Sales $722.063M vs $682.6M Est.",2017-05-03 17:06:00-04:00,ALB
War-Torn Afghanistan Sits Stubbornly Atop Vast Reserves Of Battery-Grade Lithium,2017-04-10 10:49:00-04:00,ALB
Albemarle Holding Investor Day Today,2017-03-16 08:42:00-04:00,ALB
15 Biggest Mid-Day Losers For Monday,2017-03-06 13:15:00-05:00,ALB
Mid-Morning Market Update: Markets Open Lower; Deutsche Bank Plans to Raise Capital,2017-03-06 10:07:00-05:00,ALB
"Benzinga's Top Upgrades, Downgrades For March 6, 2017",2017-03-06 09:48:00-05:00,ALB
Citigroup Downgrades Albemarle To Neutral,2017-03-06 06:40:00-05:00,ALB
"Albemarle Sees FY17 Sales $2.8-$2.95B vs. $2.78B Est., EPS $4.00-$4.25 vs. $4.07 Est.",2017-02-27 17:06:00-05:00,ALB
"Albemarle Reports Q4 Adj. EPS $0.78 vs. $0.73 Est., Sales $696.65M vs. $645M Est.",2017-02-27 17:06:00-05:00,ALB
"Must Watch Stocks for February 27, 2017",2017-02-27 05:14:00-05:00,ALB
"Earnings Scheduled For February 27, 2017",2017-02-27 04:52:00-05:00,ALB
"Benzinga's Top Upgrades, Downgrades For February 23, 2017",2017-02-23 09:39:00-05:00,ALB
"RBC Capital Initiates Coverage On Albemarle With Outperform, Announces $114 Price Target",2017-02-23 06:33:00-05:00,ALB
Albemarle and Tianqi terminate option for indirect minority interest in Albemarle subsidiary Rockwood Lithium GmbH,2017-02-22 17:07:00-05:00,ALB
It's Not Too Late To Jump On Albemarle's Bandwagon; Baird Upgrades To Outperform,2017-01-17 11:14:00-05:00,ALB
"Benzinga's Top Upgrades, Downgrades For January 17, 2017",2017-01-17 09:22:00-05:00,ALB
"Baird Upgrades Albemarle to Outperform, Raises Target to $118",2017-01-17 06:37:00-05:00,ALB
Sociedad Quimica y Minera de Chile Shares Make Very Short-Term Parabolic Move as Traders Passing Around WaPo Article from Yesterday Highlighting SQM as Main Supplier for Apple's Lithium Needs,2016-12-20 10:41:00-05:00,ALB
"10 Notable Stocks Trading Ex-Dividend Tuesday, December 13",2016-12-12 11:38:00-05:00,ALB
Albemarle Announces Price Increases Of 5% For Certain Brominated Products,2016-12-02 17:07:00-05:00,ALB
Option Alert: ALB Jan17 87.5 Calls: 1000 @  ASK  $2.35: 1006 traded vs 433 OI:  Earnings 2/15 After Close (est)  $85.64 Ref,2016-11-29 13:53:00-05:00,ALB
Albermarle Spike to High of $85.22; Activity in Dec $80 Call,2016-11-29 11:47:00-05:00,ALB
"Albemarle  Sees FY16 Rev. $2.6-$2.7B vs. Est. $2.68B, EPS Narrowed From $3.35-$3.60 To $3.45-$3.55",2016-11-07 17:39:00-05:00,ALB
"Albemarle Reports Q3 Adj EPS $0.91 vs $0.81 Est, Sales $654.01M vs $645.81M Est",2016-11-07 17:36:00-05:00,ALB
"Earnings Scheduled For November 7, 2016",2016-11-07 04:46:00-05:00,ALB
Versum Materials Is An Electronics Materials Pure Play,2016-10-03 08:48:00-04:00,ALB
Albemarle Signs Exclusive Deal For Exploration And Acquisition Rights To Argentinian Lithium Resource,2016-09-12 17:06:00-04:00,ALB
"Albemarle To Acquire Limithium Salt Production Assets in Asia, Terms Not Disclosed",2016-08-23 06:53:00-04:00,ALB
20 Stocks Moving In Thursday's Pre-Market Session,2016-08-04 08:35:00-04:00,ALB
"Albemarle Beats EPS Estimates, Misses Revenue",2016-08-03 17:18:00-04:00,ALB
"Albemarle Raises FY16 Sales Outlook from $2.5B-$2.7B to $2.5B-$2.8B, Adj. EPS from $3.25-$3.50 to $3.35-$3.60",2016-08-03 17:10:00-04:00,ALB
"Albemarle Reports Q2 Adj. EPS $1.09 vs $1 Est., Sales $669.327M vs $718.29M in Same Qtr. Last Year",2016-08-03 17:07:00-04:00,ALB
"Earnings Scheduled For August 3, 2016",2016-08-03 04:05:00-04:00,ALB
"Albemarle Accelerates Toward De-Levering, Growth Story On Track",2016-06-28 09:44:00-04:00,ALB
Albemarle's Sale Of Surface Treatment Unit 'Furthers Compelling Lithium Growth Story',2016-06-20 14:01:00-04:00,ALB
"Deutsche Bank Likes Albemarle's Sale of Surface Treatment Unit, Says 'Sale Furthers the (Compelling) Lithium Growth Story; Buy Reiterated, Price Target Raised from $84 to $94",2016-06-20 12:29:00-04:00,ALB
"Must Watch Stocks for June 20, 2016",2016-06-20 04:37:00-04:00,ALB
Benzinga's Weekend M&A Chatter,2016-06-19 22:15:00-04:00,ALB
A Peek Into The Markets: U.S. Stock Futures Slide Ahead Of Housing-Starts Data,2016-06-17 07:43:00-04:00,ALB
Albemarle Strikes Definitive Deal To Sell Chemetall Surface Treatment Business For $3.2 Billion To BASF,2016-06-17 07:30:00-04:00,ALB
BASF To Pay Albemarle Cash For Chemetall Business,2016-06-17 06:46:00-04:00,ALB
Albemarle Announces Sale of Surface Treatment Business to BASF For $3.2B,2016-06-17 06:45:00-04:00,ALB
This Healthcare ETF Is Ready To Rebound,2016-05-23 08:11:00-04:00,ALB
Albemarle Appoints Karen Narwold As EVP And Chief Administrative Officer,2016-05-13 08:53:00-04:00,ALB
Best-Kept Secrets? Jim Cramer's 6 Stocks That Could Be Huge Winners By December,2016-05-12 12:06:00-04:00,ALB
Stocks Hitting 52-Week Highs,2016-05-11 10:21:00-04:00,ALB
Albemarle Sees FY16 Rev. $3.3-$3.6B vs. Est. $3.67B,2016-05-10 16:31:00-04:00,ALB
"Albemarle Corp. Reports Q1 EPS $1.12 vs. Est. $0.86, Rev. $865.398M vs. Est. $814.8M",2016-05-10 16:30:00-04:00,ALB
"Earnings Scheduled For May 10, 2016",2016-05-10 04:29:00-04:00,ALB
Albemarle Corp To Discontinue Production Of HBCD-Based Flame Retardants To Focus On Supplying Greencrest Polymeric Fire Solution,2016-05-04 17:06:00-04:00,ALB
The Best Way To Play Electric Vehicles That's Not Tesla,2016-04-25 09:42:00-04:00,ALB
Benzinga's Top Downgrades,2016-03-10 08:47:00-05:00,ALB
Seaport Global Downgrades Albemarle to Neutral,2016-03-10 07:58:00-05:00,ALB
25 Headlines Moving The Markets This Week,2016-02-29 12:36:00-05:00,ALB
"ICL, Albemarle Announce Entered Long-Term Supply Deal for Sustainable Polymeric Flame Retardant",2016-02-24 06:53:00-05:00,ALB
Albemarle Sees FY16 EPS $3.45-$3.80 vs. Est. $3.90,2016-02-17 17:21:00-05:00,ALB
"Albemarle Reports Q4 Adj. EPS $1.03 vs $0.83 Est., Sales $930.35M vs $885.7M Est.",2016-02-17 17:21:00-05:00,ALB
Option Alert: ALB Mar16 50.0 Puts: 1400 @  ASK  $1.80: 1522 traded vs 316 OI:  Earnings today After Close  $53.90 Ref,2016-02-17 11:57:00-05:00,ALB
"Earnings Scheduled For February 17, 2016",2016-02-17 04:08:00-05:00,ALB
"Albemarle Corp. Sells Martinswerk Business To Huber, Terms Not Disclosed",2016-02-01 12:57:00-05:00,ALB
Albemarle Announces CFO on Temporary Medical Leave,2016-01-26 06:47:00-05:00,ALB
Chen Lin: Chinese Volatility Could Fuel A Lithium-Price Rocket Launch,2016-01-21 15:52:00-05:00,ALB
3 Price Channel Breakout Stocks To Watch,2015-12-30 08:41:00-05:00,ALB
Lithium Spot Prices 'Pointing In The Right Direction'; Jefferies Ups Target On Albemarle To $65,2015-12-29 09:51:00-05:00,ALB
"Jefferies Lifts Target on Albemarle from $58 to $65, Maintains Buy as 'Recent sharp moves in lithium spot prices have attracted attention'",2015-12-29 08:11:00-05:00,ALB
Option Alert: ALB Feb16 60.0 Calls Sweep: 2499 @  ASK  $1.20: 2500 traded vs 39 OI:  Earnings 1/27  $55.05 Ref,2015-12-23 09:45:00-05:00,ALB
Albemarle Enters Definitive Agreement To Sell Mineral Flame Retardants & Specialty Chemicals Businesses To Huber Engineered Materials,2015-12-16 20:18:00-05:00,ALB
Albemarle to Sell Mineral Flame Retardants and Specialty Chemicals Businesses to Huber Engineered Materials,2015-12-16 20:04:00-05:00,ALB
"Albemarle Reports Q3 Adj EPS $0.90 Vs Est $0.89, Sales $905.1M Vs Est $947.03M",2015-11-04 17:40:00-05:00,ALB
Benzinga's Top Upgrades,2015-11-02 08:54:00-05:00,ALB
Citigroup Upgrades Albemarle to Buy,2015-11-02 08:22:00-05:00,ALB
Goldman's 'Holy Grail' Of Renewable Energy,2015-10-20 14:22:00-04:00,ALB
"UPDATE: Incident at SunEdison's facility in Pasadena, Albernarle Corp. Confirms Incident",2015-10-02 11:48:00-04:00,ALB
Ablemarle Facility Reporting Texas Explosion In Pasadena,2015-10-02 09:57:00-04:00,ALB
"Jefferies Is Playing The Chemical Sector, But Sees 'More Murk Likely'",2015-09-23 14:14:00-04:00,ALB
Albemarle Sees 2015 EPS $3.65 to $4.05 vs $3.86 est,2015-09-15 06:09:00-04:00,ALB
Albemarle Announces Expansion Plan for Production of Lithium Battery Materials,2015-09-14 17:15:00-04:00,ALB
"Albemarle CEO Kissam IV Buys 4,533 Shares @$44.01/Share -Form 4",2015-09-01 13:57:00-04:00,ALB
"Albemarle Reports Q2 Adj. EPS $0.84 vs $0.82 Est., Sales $931.5M vs $927M Est.; Affirms FY15 Outlook",2015-08-05 17:17:00-04:00,ALB
Albemarle Announces to Begin Commissioning of New Lithium Carbonate Production Plant in Chile,2015-07-08 17:04:00-04:00,ALB
"BB&T Capital Initiates Coverage on Albemarle at Buy, Announces $72.00 PT",2015-07-08 07:48:00-04:00,ALB
Which Chemical Company Will Be Hit Hardest By The Supreme Court's Mercury Ruling?,2015-06-30 09:46:00-04:00,ALB
"Global Hunter Initiates Coverage on Albemarle at Accumulate, Announces $68.00 PT",2015-06-04 09:54:00-04:00,ALB
"Global Hunter Initiates Coverage on Albemarle at Accumulate, Announces $68.00 PT",2015-06-04 07:26:00-04:00,ALB
"Albermarle Reports Q1 Adj. EPS $1.17, Sales $884.4M vs $913M Est.; Raises FY Outlook",2015-05-06 18:15:00-04:00,ALB
"Earnings Scheduled For May 6, 2015",2015-05-06 04:23:00-04:00,ALB
Albemarle Provides Update On Realignment Of Global Business Units,2015-04-27 17:04:00-04:00,ALB
Benzinga's Top Upgrades,2015-04-10 08:52:00-04:00,ALB
Goldman Sachs Upgrades Albemarle To Buy,2015-04-10 08:03:00-04:00,ALB
"Goldman Sachs Upgrades Albemarle to Buy, Raises PT to $66.00",2015-04-10 04:59:00-04:00,ALB
Albemarle Shares Spike Over $58 Level Following Mid-Day Upgrade to Buy from Goldman,2015-04-09 14:22:00-04:00,ALB
Hearing DealReporter Saying Albemarle Has Hired BofA to Consider Sale of Three Non-Core Units,2015-03-18 11:54:00-04:00,ALB
Albemarle Raises Quarterly Dividend From $0.275 To $0.29,2015-02-24 17:05:00-05:00,ALB
Albemarle's Chemtall Acquries Shanghai Joint Venture; No Terms Disclosed,2015-02-19 08:01:00-05:00,ALB
3 Niche ETFs Breaking Out,2015-02-17 14:42:00-05:00,ALB
"Albemarle Sees 2015 EPS $3.15 to $3.70 vs $3.84, Sales $3.7B to $4B vs $3.66B",2015-02-11 06:39:00-05:00,ALB
"Baird Downgrades Albemarle to Neutral, Lowers PT to $46.00",2015-01-30 05:53:00-05:00,ALB
"Albermarle Reports Q4 Adj. EPS $0.99 Vs Est. $1.03, Revenues $598.6M Vs. Est. $639.05M",2015-01-28 17:14:00-05:00,ALB
"Earnings Scheduled For January 28, 2015",2015-01-28 05:02:00-05:00,ALB
$6.2 Billion Specialty Chemical Merger Closes,2015-01-20 17:50:00-05:00,ALB
Top 4 Mid-Cap Stocks In The Specialty Chemicals Industry With The Highest ROI,2014-12-17 04:50:00-05:00,ALB
"Nomura Initiates Coverage on Albemarle Corporation at Buy, Announces $72.00 PT",2014-12-16 06:32:00-05:00,ALB
8-K from Albemarle Shows Co. Entered Into $1.15B Cash Bridge Facility,2014-12-08 17:23:00-05:00,ALB
Albemarle & Rockwood Shareholders Approve Transaction,2014-11-14 09:26:00-05:00,ALB
"ISS Says Rockwood, Albemarle Holders Should Vote FOR Deal",2014-10-28 09:44:00-04:00,ALB
"Albemarle Corporation Reports Q3 Adj. EPS of $1.14, EPS from Cont. Ops. $1.01, EPS $0.93; Revenue of $642.40M, Down 1% YOY",2014-10-22 17:04:00-04:00,ALB
"Earnings Scheduled For October 22, 2014",2014-10-22 05:16:00-04:00,ALB
UPDATE: Deutsche Bank Upgrades Albemarle Corporation,2014-10-06 09:30:00-04:00,ALB
"Deutsche Bank Upgrades Albemarle Corporation to Buy, Maintains $67.00 PT",2014-10-06 06:05:00-04:00,ALB
Albemarle to Increase Price of COMPALOX & PERGOPAK ,2014-09-30 08:31:00-04:00,ALB
Albemarle Corporation Sets November 14 As Date Of Special Shareholder Meeting In Connection With Proposed Acquisition Of Rockwood Holdings,2014-09-16 17:04:00-04:00,ALB
Albemarle Reports Expiration of HSR Waiting Period for Proposed Deal with Rockwood Holdings,2014-09-10 17:04:00-04:00,ALB
US Stock Futures Gain Ahead Of Consumer Data,2014-08-29 07:32:00-04:00,ALB
Albemarle and ICL Announce Manufacturing JV,2014-08-29 05:18:00-04:00,ALB
Platform Specialty Products Volatile Over Last Half Hour as Albert Fried Suggests Co. Might Be 'Company C' Mentioned in Albemarle/Rockwood Filing,2014-08-28 15:57:00-04:00,ALB
UPDATE: Albemarle Filing Shows Rockwood Received Interest from 'Company C' at $80/Share,2014-08-28 10:45:00-04:00,ALB
"Albemarle, Rockwood Shares Rallying Over Last Few Mins as Several Sources Highlighting Earlier (~6 a.m. EDT) S-4 Filing from Albemarle Showing Letter to Holders Confirming Merger Deal",2014-08-28 10:41:00-04:00,ALB
Macquarie Upgrades Albemarle Corporation to Outperform,2014-08-11 08:34:00-04:00,ALB
UPDATE: Deutsche Bank Reiterates On Albemarle On Fair Valuation,2014-08-01 08:41:00-04:00,ALB
Albemarle Corporation Reports Q2 EPS of $1.10 vs $1.00 Est; Revenue of $604.70M vs $644.31M Est,2014-07-30 16:16:00-04:00,ALB
"Earnings Scheduled For July 30, 2014",2014-07-30 05:11:00-04:00,ALB
Benzinga's Top Upgrades,2014-07-29 08:57:00-04:00,ALB
Topeka Capital Upgrades Albemarle To Buy,2014-07-29 07:29:00-04:00,ALB
"Topeka Capital Upgrades Albemarle Corporation to Buy, Raises PT to $91.00",2014-07-29 06:48:00-04:00,ALB
"Benzinga's M&A Chatter for Tuesday July 15, 2014",2014-07-15 20:05:00-04:00,ALB
"Markets Mixed, NASDAQ Lower As Yellen Suggests Valuations Are Stretched",2014-07-15 16:35:00-04:00,ALB
"Goldman Sachs, JPMorgan Chase Report Strong Earnings; Retail Numbers Fall Below Estimates",2014-07-15 15:20:00-04:00,ALB
U.S. Stocks Sink; JPMorgan Shares Surge On Upbeat Earnings,2014-07-15 13:19:00-04:00,ALB
Oppenheimer Downgrades Albemarle Corporation to Underperform,2014-07-15 13:09:00-04:00,ALB
Benzinga's Volume Movers,2014-07-15 10:36:00-04:00,ALB
Markets Rise; Goldman Sachs Profit Beats Estimates,2014-07-15 10:31:00-04:00,ALB
Stocks Hitting 52-Week Highs,2014-07-15 10:24:00-04:00,ALB
Morning Market Movers ,2014-07-15 09:46:00-04:00,ALB
Benzinga's Top #PreMarket Gainers,2014-07-15 08:14:00-04:00,ALB
US Stock Futures Mostly Higher Ahead Of Goldman Sachs Earnings,2014-07-15 07:34:00-04:00,ALB
Albemarle Sees Q2 EPS $1.08-1.11 vs $0.99 Est,2014-07-15 06:37:00-04:00,ALB
"UPDATE: Albemarle to Acquire Rockwood in Cash, Stock Deal Valued at $85.53/Share",2014-07-15 06:06:00-04:00,ALB
"Albemarle to Acquire Rockwood in Cash, Stock Deal Valued at $6.2B",2014-07-15 06:02:00-04:00,ALB
Albemarle And Rockwood Announce Merger ,2014-07-15 06:00:00-04:00,ALB
UPDATE: Albemarle Offers Details on Strategy's Co. Will Outline at 2014 Investor Day,2014-05-15 14:54:00-04:00,ALB
"Albemarle Offers Details on Strategy's Co. Will Outline at 2014 Investor Day: Expecting to Continue Increasing Dividends, Wants Disciplined M&A, Will Improve and Exit Underperforming Operations",2014-05-15 14:53:00-04:00,ALB
Albermarle Trading Resumed,2014-04-17 09:34:00-04:00,ALB
"Albemarle Corporation Reports Q1 EPS of $0.96, Inline; Revenue of $656.70M vs $657.13M Est",2014-04-16 17:14:00-04:00,ALB
"Albemarle Enters into Definitive Agreement to Sell Antioxidant, Ibuprofen and Propofol Businesses to SI Group",2014-04-16 16:04:00-04:00,ALB
"Earnings Scheduled For April 16, 2014",2014-04-16 05:18:00-04:00,ALB
Albemarle Raises Qtr. Dividend from $0.24 to $0.275/Share,2014-02-25 16:05:00-05:00,ALB
Albemarle Corporation Reports Q4 EPS of $1.08 vs $1.04 Est; Revenue of $692.0M vs $654.92M Est,2014-01-28 16:11:00-05:00,ALB
UPDATE: Bank of America Upgrades Albemarle,2014-01-09 10:14:00-05:00,ALB
"Bank of America Upgrades Albemarle Corporation to Buy, Maintains $71.00 PO",2014-01-09 06:38:00-05:00,ALB
"Deutsche Bank Maintains Hold on Albemarle Corporation, Lowers PT to $70.00",2013-12-19 06:49:00-05:00,ALB
Form 8-K from Albemarle Shows Cutting 230 Jobs,2013-12-18 07:18:00-05:00,ALB
Albemarle Corporation Says Expecting Pretax Charge in $30-35M Range; Sees Q4 EPS $1.02-1.07 vs $1.21 Est,2013-12-18 06:59:00-05:00,ALB
Albemarle Expands its ETHANOX One-Pack Antioxidant Manufacturing Capabilities in Shanghai,2013-10-22 16:09:00-04:00,ALB
UPDATE: Sterne Agee Downgrades Albemarle on Valuation,2013-10-18 12:25:00-04:00,ALB
"Sterne Agee Downgrades Albemarle Corporation to Neutral, Removes $70.00 PT",2013-10-18 07:13:00-04:00,ALB
