headline,date,stock
"4 Stocks Apple Could Buy for Its ""Flight of Fantasy"" Car",2015-09-22 00:00:00,ENS
"Enersys CEO Craig to retire next March, to be replaced by Shaffer",2015-09-22 00:00:00,ENS
James Barrow's Undervalued Stocks Trading With Low P/E,2015-09-14 00:00:00,ENS
EnerSys (ENS): Moving Average Crossover Alert,2015-08-31 00:00:00,ENS
"Enseco Energy Services Corp. Announces Results for the Three and Six Months Ended June 30, 2015",2015-08-24 00:00:00,ENS
EnerSys (ENS) John D. Craig on Q1 2016 Results - Earnings Call Transcript,2015-08-06 00:00:00,ENS
EnerSys declares $0.175 dividend,2015-08-05 00:00:00,ENS
"EnerSys misses by $0.03, misses on revenue",2015-08-05 00:00:00,ENS
"Rexnord's Q1 Earnings Beat, Down Y/Y; Outlook Slashed - Analyst Blog",2015-08-05 00:00:00,ENS
Notable earnings after Wednesday's close,2015-08-04 00:00:00,ENS
"Emerson Beats Earnings, Down Y/Y on Macro Issues - Analyst Blog",2015-08-04 00:00:00,ENS
"Regal Beloit Beats Q2 Earnings Estimates, Lowers Guidance - Analyst Blog",2015-08-04 00:00:00,ENS
"Eaton Tops Q2 Earnings, Trims Guidance on Weak Demand - Analyst Blog",2015-07-29 00:00:00,ENS
EnerSys A Good Stock Hold On Record Results,2015-06-02 00:00:00,ENS
EnerSys' (ENS) CEO John Craig on Q4 2015 Results - Earnings Call Transcript,2015-05-28 00:00:00,ENS
"EnerSys beats by $0.01, misses on revenue",2015-05-27 00:00:00,ENS
EnerSys declares $0.175 dividend,2015-05-07 00:00:00,ENS
My Top Electrical Equipment Stocks For 2015,2015-03-31 00:00:00,ENS
Meet the Chinese Gigafactory,2015-03-14 00:00:00,ENS
"Boeing: Lithium batteries present cargo risk, backs ban",2015-03-11 00:00:00,ENS
EnerSys (ENS) is Overbought: Is A Drop Coming? - Tale of the Tape,2015-02-26 00:00:00,ENS
"EnerSys beats by $0.03, misses on revenue",2015-02-04 00:00:00,ENS
Notable earnings after Wednesday's close,2015-02-03 00:00:00,ENS
EnerSys declares $0.17 dividend,2015-01-29 00:00:00,ENS
Major Commodities Slump Bodes Well For Battery-Maker EnerSys,2015-01-20 00:00:00,ENS
Is EnerSys A Good Buy?,2014-12-24 00:00:00,ENS
"EnerSys Tops Q2 Earnings, Up 22% Y/Y on Strong Orders - Analyst Blog",2014-11-06 00:00:00,ENS
"Company News for August 08, 2014 - Corporate Summary",2014-08-08 00:00:00,ENS
"EnerSys' Q1 Earnings and Revenues Miss Estimates, Up Y/Y - Analyst Blog",2014-08-07 00:00:00,ENS
Is EnerSys (ENS) Q1 Earnings Likely to Surprise This Season? - Analyst Blog,2014-08-05 00:00:00,ENS
ABB Downgraded to Strong Sell on Disappointing Q2 Earnings - Analyst Blog,2014-07-28 00:00:00,ENS
"ABB Q2 Earnings Miss, Shares Gain on Robust Order Growth - Analyst Blog",2014-07-25 00:00:00,ENS
"AO Smith (AOS) Q2 Earnings Beat, Growth in China, Shares Up - Analyst Blog",2014-07-23 00:00:00,ENS
Phillips (PHG) Reports Dismal Q2 Earnings on Weak Operations - Analyst Blog,2014-07-21 00:00:00,ENS
Should You Get Rid of Capstone Turbine (CPST) Now? - Tale of the Tape,2014-07-17 00:00:00,ENS
Phillips Downgraded to Strong Sell - Analyst Blog,2014-07-16 00:00:00,ENS
Fluor Receives LNG Terminal Contract in the Netherlands - Analyst Blog,2014-07-16 00:00:00,ENS
Plug Power Inc. (PLUG) Soars: Stock Adds 16.1% in Session - Tale of the Tape,2014-07-16 00:00:00,ENS
ABB Wins $400M Maritime Contract from Emera Arm - Analyst Blog,2014-07-10 00:00:00,ENS
ABB Transformers to Power Saudi Arabia - Analyst Blog,2014-07-08 00:00:00,ENS
Foster Wheeler Arm Wins Contract from Owens Corning - Analyst Blog,2014-07-07 00:00:00,ENS
AGCO Upped to Strong Buy on Inorganic Growth - Analyst Blog,2014-07-02 00:00:00,ENS
"Pentair Poised for Growth in 2014, Headwinds Remain - Analyst Blog",2014-07-01 00:00:00,ENS
ABB to Vend Thomas & Betts' Steel Biz to Trinity Industries - Analyst Blog,2014-06-30 00:00:00,ENS
"AZZ Inc. Misses on Q1 Earnings, Share Up on Strong Revenues - Analyst Blog",2014-06-30 00:00:00,ENS
Foster Wheeler Arm Wins Power Equipment Deal in Saudi Arabia - Analyst Blog,2014-06-26 00:00:00,ENS
"Doble Awarded Contract by NGRID SA, ESCO to Gain - Analyst Blog",2014-06-25 00:00:00,ENS
"Eaton Settles Meritor Litigation, Hits 52-Week High - Analyst Blog",2014-06-24 00:00:00,ENS
Foster Wheeler Wins EPCm Deal from BOC - Analyst Blog,2014-06-24 00:00:00,ENS
Willdan Group Hits 52-week High - Analyst Blog,2014-06-24 00:00:00,ENS
Gorman-Rupp Co. (GRC) Jumps: Stock Adds 9.11% in Session - Tale of the Tape,2014-06-23 00:00:00,ENS
"KBR, Inc. (KBR) Crumbles: Stock Falls 7.1% in Session - Tale of the Tape",2014-06-20 00:00:00,ENS
Foster Wheeler Arm Wins Retrofit-SCR System Deal in Finland - Analyst Blog,2014-06-18 00:00:00,ENS
Emerson-Sy Tech's XLReporter Improves Alarm Management - Analyst Blog,2014-06-17 00:00:00,ENS
Capstone Turbine Downgraded to Strong Sell - Analyst Blog,2014-06-16 00:00:00,ENS
"ABB Commissions Gearless Mill Drivers, Shares Fall - Analyst Blog",2014-06-16 00:00:00,ENS
What Makes Real Goods Solar (RGSE) a Strong Sell? - Tale of the Tape,2014-06-13 00:00:00,ENS
Franklin Electric Expands in Brazil with Bombas Leao S.A. Buy - Analyst Blog,2014-06-10 00:00:00,ENS
EnerSys Upgraded to Strong Buy - Analyst Blog,2014-06-10 00:00:00,ENS
Rexnord (RXN) Falls: Stock Goes Down 4% - Tale of the Tape,2014-05-29 00:00:00,ENS
ENERSYS,2014-05-28 00:00:00,ENS
Coverage Initiated on Watts Water - Analyst Blog,2014-05-27 00:00:00,ENS
AGCO to Acquire Intersystems - Analyst Blog,2014-05-27 00:00:00,ENS
What Falling Estimates & Price Mean for Plug Power (PLUG) - Tale of the Tape,2014-05-23 00:00:00,ENS
Rexnord FY14 Earnings Beat Ests; Guides Higher - Analyst Blog,2014-05-22 00:00:00,ENS
Pentair Raises Dividend by 25% - Analyst Blog,2014-05-21 00:00:00,ENS
Emerson Buys Management Resources Group - Analyst Blog,2014-05-21 00:00:00,ENS
AGCO to Redeem Senior Notes - Analyst Blog,2014-05-20 00:00:00,ENS
ABB Wins $20M Contract for Offshore Vessels - Analyst Blog,2014-05-20 00:00:00,ENS
Emerson Unveils ComfortGuard Monitoring Service - Analyst Blog,2014-05-15 00:00:00,ENS
ABB Wins Propulsion Contract in Finland - Analyst Blog,2014-05-14 00:00:00,ENS
"URS Corp. Earnings Miss Ests, Retains View - Analyst Blog",2014-05-14 00:00:00,ENS
Falling Earnings Estimates Signal Weakness Ahead for ABB Ltd. (ABB) - Tale of the Tape,2014-05-09 00:00:00,ENS
AZZ Inc. Misses on Q4 Earnings - Analyst Blog,2014-04-07 00:00:00,ENS
ABB and Philips Join Forces - Analyst Blog,2014-04-01 00:00:00,ENS
Cavendish Fluor Gets Decommissioning Contract - Analyst Blog,2014-04-01 00:00:00,ENS
"ABB to Power Rome, Shares Up - Analyst Blog",2014-03-31 00:00:00,ENS
Updated Research Report on Quanta Services - Analyst Blog,2014-03-31 00:00:00,ENS
ABB to Divest Thomas & Betts' HVAC Biz - Analyst Blog,2014-03-24 00:00:00,ENS
ABB to Power Western Saudi Arabia - Analyst Blog,2014-03-20 00:00:00,ENS
Another Swedish Contract for ABB - Analyst Blog,2014-03-19 00:00:00,ENS
Updated Research Report on Emerson - Analyst Blog,2014-03-19 00:00:00,ENS
ABB and Consortium Win UK Rail Project - Analyst Blog,2014-03-18 00:00:00,ENS
Updated Research Report on Emerson - Analyst Blog,2014-03-14 00:00:00,ENS
ABB Receives Indian Order - Analyst Blog,2014-03-12 00:00:00,ENS
Stock to Avoid: II-VI Inc. - Analyst Blog,2014-03-12 00:00:00,ENS
FuelCell Obtains $2.8M from DoE - Analyst Blog,2014-03-10 00:00:00,ENS
ABB to Invest in Persimmon Motors - Analyst Blog,2014-03-06 00:00:00,ENS
Weak FY13 Earnings for URS Corp - Analyst Blog,2014-03-05 00:00:00,ENS
Quanta Services Hits 52-Week High - Analyst Blog,2014-03-04 00:00:00,ENS
Eaton Raises Dividend Rate - Analyst Blog,2014-02-28 00:00:00,ENS
Beyond Tesla: 2 Lithium Stocks to Buy Now - Analyst Blog,2014-02-28 00:00:00,ENS
ABB Strengthens Presence in Brazil - Analyst Blog,2014-02-27 00:00:00,ENS
Wll ABB Continue Gaining Strength? - Analyst Blog,2014-02-25 00:00:00,ENS
Rexnord Hits a New 52-Week High - Analyst Blog,2014-02-25 00:00:00,ENS
Pentair Attains 52-Week High - Analyst Blog,2014-02-24 00:00:00,ENS
"Surging Rank, Surging Stock; Why The Manitowoc (MTW) is a Winner - Tale of the Tape",2014-02-21 00:00:00,ENS
ABB Posts Weak Q4 Earnings; Revs Increase - Analyst Blog,2014-02-14 00:00:00,ENS
Can Generac Holdings (GNRC) Keep the Earnings Streak Alive? - Analyst Blog,2014-02-11 00:00:00,ENS
Regal Beloit Beats on Q4 Earnings - Analyst Blog,2014-02-11 00:00:00,ENS
AZZ Misses on Q3 Earnings & Revs - Analyst Blog,2014-01-09 00:00:00,ENS
Emerson Electric Reiterated at Neutral - Analyst Blog,2014-01-06 00:00:00,ENS
Rexnord Downgraded to Neutral - Analyst Blog,2014-01-06 00:00:00,ENS
AECOM Initiated at Underperform - Analyst Blog,2014-01-03 00:00:00,ENS
Alamo Group (ALG) Jumps: Stock Rises 7.5% - Tale of the Tape,2014-01-02 00:00:00,ENS
KBR Wins Shah Deniz 2 Contract - Analyst Blog,2013-12-31 00:00:00,ENS
Fluor Wins $410M Deal in Kuwait - Analyst Blog,2013-12-31 00:00:00,ENS
Hudson Technologies (HDSN) Jumps: Stock Rises 8% - Tale of the Tape,2013-12-31 00:00:00,ENS
ABB to Power Poland - Analyst Blog,2013-12-30 00:00:00,ENS
Rexnord Reaches 52-Week High - Analyst Blog,2013-12-27 00:00:00,ENS
ABB Hits 52-Week High - Analyst Blog,2013-12-24 00:00:00,ENS
Arotech Corporation (ARTX) Jumps: Stock Rises 9.3% - Tale of the Tape,2013-12-24 00:00:00,ENS
Emerson Electric Hits 52-Week High - Analyst Blog,2013-12-23 00:00:00,ENS
Pentair Hits 52-Week High on Upbeat Guidance - Analyst Blog,2013-12-18 00:00:00,ENS
Rexnord Acquires Precision Gear Holdings - Analyst Blog,2013-12-17 00:00:00,ENS
US DOE Funds for Fluor's NuScale - Analyst Blog,2013-12-13 00:00:00,ENS
Quanta's Subsidiary Sells Howard Stake - Analyst Blog,2013-12-10 00:00:00,ENS
Hudson Technologies (HDSN) Zooms: Stock Up 40.8% - Tale of the Tape,2013-12-10 00:00:00,ENS
Rexnord Remains at Outperform - Analyst Blog,2013-12-06 00:00:00,ENS
Republic Services Downgraded to Neutral - Analyst Blog,2013-12-03 00:00:00,ENS
Foster Wheeler Stays Neutral - Analyst Blog,2013-11-29 00:00:00,ENS
AO Smith at New 52-Week High - Analyst Blog,2013-11-27 00:00:00,ENS
URS Corp Remains at Neutral - Analyst Blog,2013-11-25 00:00:00,ENS
ABB Gets $33M Service Deal from QGC - Analyst Blog,2013-11-20 00:00:00,ENS
Regal Beloit Closes Cemp Acquisition - Analyst Blog,2013-11-20 00:00:00,ENS
"Fuel-Tech, Inc. (FTEK) Worth a Look: Stock Rises 5.5% - Tale of the Tape",2013-11-19 00:00:00,ENS
Republic Services Beats on Q3 Adjusted Earnings - Analyst Blog,2013-11-01 00:00:00,ENS
Regal Beloit Beats on Earnings - Analyst Blog,2013-10-29 00:00:00,ENS
ABB Q3 Earnings Miss by a Penny - Analyst Blog,2013-10-25 00:00:00,ENS
Rexnord Q2 FY14 Earnings Surpasses Est - Analyst Blog,2013-10-24 00:00:00,ENS
Pentair Beats Q3 Earnings by a Penny - Analyst Blog,2013-10-22 00:00:00,ENS
3 Top Industrial Dividend Stocks With Low Debt And Dividend Payouts To Boost Future Returns,2013-10-12 00:00:00,ENS
Coverage Initiated on Rexnord - Analyst Blog,2013-10-11 00:00:00,ENS
Eaton & Lennar Strengthen Ties - Analyst Blog,2013-10-08 00:00:00,ENS
Nike Attains New 52-Week High - Analyst Blog,2013-09-30 00:00:00,ENS
Generac Reaches a New 52-Week High - Analyst Blog,2013-07-16 00:00:00,ENS
Can Tesla Power These Energy Plays - Investment Ideas,2013-06-03 00:00:00,ENS
"Generac Beats Earnings, Guides Higher - Analyst Blog",2013-05-03 00:00:00,ENS
Enersys,2013-03-14 00:00:00,ENS
Generator Maker Generac's Q4 Surge Zapped By Outlook,2013-02-14 00:00:00,ENS
"EnerSys, Inc. (ENS) Chairman, President & CEO John D Craig sells 125,000 Shares",2013-01-22 00:00:00,ENS
Is Boeing's Li-ion Battery Another Problem for Battery Stocks?,2013-01-11 00:00:00,ENS
EnerSys Reports Operating Results (10-Q),2012-11-05 00:00:00,ENS
"After A123, Battery Makers Take Stock",2012-10-25 00:00:00,ENS
High Above Average Volume on EnerSys,2012-09-25 00:00:00,ENS
High Above Average Volume on EnerSys,2012-09-17 00:00:00,ENS
"EnerSys (ENS) Chairman, President & CEO John D Craig sells 64,932 Shares",2012-08-30 00:00:00,ENS
EnerSys High Volume Day?,2012-08-28 00:00:00,ENS
"AONE, XIDE, ENS: Should You Gamble on Beaten Down Battery Stocks",2012-08-28 00:00:00,ENS
"EnerSys (ENS) Chairman, President & CEO John D Craig sells 21,577 Shares",2012-08-24 00:00:00,ENS
"EnerSys (ENS) Chairman, President & CEO John D Craig sells 144,399 Shares",2012-08-21 00:00:00,ENS
Trade Alert - EnerSys High Volume,2012-08-20 00:00:00,ENS
"EnerSys (ENS) Chairman, President & CEO John D Craig sells 3,955 Shares",2012-08-16 00:00:00,ENS
"EnerSys (ENS) Sr. VP Finance & CFO Michael J Schmidtlein sells 7,360 Shares",2012-08-13 00:00:00,ENS
EnerSys - 52 Week High,2012-08-09 00:00:00,ENS
TradersHuddle Scanner - High Volume For EnerSys,2012-07-30 00:00:00,ENS
More Upside for EnerSys ?,2012-07-19 00:00:00,ENS
"AONE, VLNC, ENS: Is A123 the Next Bankruptcy Candidate?",2012-07-10 00:00:00,ENS
EnerSys - Value,2012-06-26 00:00:00,ENS
EnerSys Inc. - Value,2012-06-12 00:00:00,ENS
Enersys,2012-05-29 00:00:00,ENS
EnerSys Reports Operating Results (10-K),2012-05-25 00:00:00,ENS
EnerSys - Shares Seeking Direction,2012-04-23 00:00:00,ENS
3 Promising Stocks You May Not Know,2012-03-15 00:00:00,ENS
"Zacks Releases Four Powerful ''Buy'' Stocks: Dell, Qualcomm, Prestige Brands and EnerSys - Press Releases",2012-02-16 00:00:00,ENS
EnerSys Inc. - Value,2012-02-15 00:00:00,ENS
EnerSys Reports Operating Results (10-Q),2012-02-08 00:00:00,ENS
"Weekly Guru Bargains Highlights: YPF, SAI, TEX, SCHW, ENS",2011-11-06 00:00:00,ENS
"Cisco, Gilead: After-Hours Trading",2011-08-10 00:00:00,ENS
8 Industrial Equipment Stocks to Watch,2011-04-26 00:00:00,ENS
