datetime,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
2018-09-29,19.9,22.3,41.2,0,12.9,16.3,33.5,0,27.5,52.6,25.9,0,25.2,54.7,25.9,0,12.9,16.3,33.5,0,16.0,70.0,25.9,2
2018-09-30,18.3,19.0,18.5,0,12.9,16.5,34.9,0,27.5,43.9,18.4,0,25.2,44.4,23.7,0,12.9,16.5,34.9,0,16.4,69.8,22.3,2
2018-10-01,19.5,34.7,32.0,0,13.0,13.8,34.2,0,22.8,58.2,38.4,2,20.2,64.0,33.5,2,13.0,13.8,34.2,0,15.4,75.4,24.1,1
2018-10-02,16.9,72.7,23.4,5,13.0,12.4,32.8,0,15.5,68.2,28.3,2,15.3,67.6,23.7,2,13.0,12.4,32.8,0,15.6,69.3,29.5,2
2018-10-03,15.1,69.3,31.1,5,13.3,8.9,15.8,2,18.4,48.6,21.3,2,16.6,53.3,23.6,2,13.3,8.9,15.8,2,15.7,68.8,25.9,1
2018-10-04,14.0,62.0,21.8,5,14.5,16.5,25.9,2,19.3,52.4,16.3,2,17.8,54.6,25.5,2,14.5,16.5,25.9,2,16.7,69.6,24.1,2
2018-10-05,13.4,51.9,21.4,2,14.4,31.1,33.1,2,20.3,39.7,16.9,2,18.1,44.1,18.2,2,14.4,31.1,33.1,2,15.8,76.9,29.5,2
2018-10-06,13.1,50.2,46.9,5,13.4,32.5,36.0,2,20.6,40.9,14.5,2,18.8,46.5,23.7,2,13.4,32.5,36.0,2,15.4,81.9,22.3,1
2018-10-07,11.4,46.1,37.7,2,12.0,33.8,38.2,0,22.8,44.5,15.6,2,19.9,50.0,18.2,2,12.0,33.8,38.2,0,15.5,78.5,22.3,1
2018-10-08,14.5,32.7,24.1,0,11.3,30.2,31.0,0,26.2,37.9,14.3,0,23.1,42.6,16.3,0,11.3,30.2,31.0,0,15.9,74.4,25.9,2
2018-10-09,14.3,34.7,25.9,0,11.5,27.4,33.8,0,26.4,35.9,34.5,5,22.7,44.5,27.4,2,11.5,27.4,33.8,0,16.3,73.1,22.3,2
2018-10-10,14.0,35.1,18.4,2,11.7,34.4,33.8,0,21.4,50.6,27.0,2,19.8,52.2,25.7,2,11.7,34.4,33.8,0,17.0,70.4,22.3,2
2018-10-11,12.2,50.2,21.2,5,10.6,41.4,37.1,0,16.1,82.1,14.8,1,15.1,82.3,14.8,4,10.6,41.4,37.1,0,16.0,79.3,27.7,1
2018-10-12,12.1,41.7,22.5,0,9.9,44.9,33.1,10,14.1,85.8,17.1,5,14.7,77.9,25.5,5,9.9,44.9,33.1,10,14.8,82.8,29.5,4
2018-10-13,13.0,34.5,31.7,0,10.5,32.1,37.1,0,15.7,69.7,21.3,2,13.7,73.9,29.0,2,10.5,32.1,37.1,0,15.0,76.4,33.5,1
2018-10-14,9.9,22.8,33.6,0,11.0,21.0,28.8,0,16.2,72.5,20.0,1,14.8,73.1,21.9,2,11.0,21.0,28.8,0,14.3,71.9,27.7,2
2018-10-15,7.9,20.3,26.7,0,11.4,15.9,35.6,0,18.6,58.7,19.6,0,17.1,57.6,34.5,0,11.4,15.9,35.6,0,14.6,65.1,24.1,2
2018-10-16,11.2,21.3,24.8,0,10.3,24.8,42.1,0,21.9,52.1,17.9,0,20.0,51.0,22.0,0,10.3,24.8,42.1,0,14.6,65.6,24.1,2
2018-10-17,10.5,29.8,19.4,0,10.8,22.9,37.1,0,25.6,44.6,13.7,0,23.5,45.8,18.2,0,10.8,22.9,37.1,0,15.4,65.4,29.5,2
2018-10-18,10.3,31.6,15.9,0,12.9,14.9,27.7,2,28.1,42.2,39.7,5,25.7,42.0,33.7,5,12.9,14.9,27.7,2,15.2,70.7,25.9,2
2018-10-19,12.0,28.9,22.9,0,14.1,12.9,31.0,5,21.4,80.9,28.3,4,19.7,83.4,20.8,5,14.1,12.9,31.0,5,15.7,70.4,29.5,2
2018-10-20,12.1,28.4,22.3,0,14.5,14.9,31.3,5,22.0,73.1,14.3,5,20.1,77.3,20.3,5,14.5,14.9,31.3,5,15.4,72.4,29.5,1
2018-10-21,12.0,41.1,26.8,2,14.2,15.4,31.3,5,22.9,76.2,15.8,5,21.1,77.5,20.1,5,14.2,15.4,31.3,5,14.7,76.7,22.3,1
2018-10-22,11.7,46.6,17.1,0,14.5,13.9,30.6,5,21.8,86.1,21.2,4,21.8,79.3,22.2,5,14.5,13.9,30.6,5,15.6,72.0,27.7,2
2018-10-23,11.7,42.0,15.7,0,13.5,21.4,33.5,5,18.3,83.4,27.5,4,16.9,89.7,18.4,4,13.5,21.4,33.5,5,15.2,71.6,25.9,2
2018-10-24,12.5,33.9,17.8,0,13.0,23.1,33.1,2,19.4,76.1,13.8,2,18.1,78.4,16.5,2,13.0,23.1,33.1,2,15.7,68.8,24.1,2
2018-10-25,13.2,31.4,23.0,0,12.7,24.8,36.4,0,19.6,89.6,11.4,4,18.5,83.8,20.0,4,12.7,24.8,36.4,0,15.7,69.5,25.9,2
2018-10-26,12.5,31.7,18.4,0,13.3,24.5,33.1,2,20.3,82.3,30.0,5,19.1,81.9,20.9,5,13.3,24.5,33.1,2,15.6,72.4,29.5,2
2018-10-27,12.9,30.2,17.1,0,14.3,19.4,36.0,0,18.1,84.1,18.7,4,17.1,83.2,22.0,4,14.3,19.4,36.0,0,16.1,68.1,22.3,2
2018-10-28,12.4,31.0,16.5,0,14.0,24.8,32.4,2,19.8,81.5,15.8,2,19.0,78.2,25.5,2,14.0,24.8,32.4,2,16.6,68.2,24.1,2
2018-10-29,11.4,31.4,37.4,0,14.5,23.1,37.8,0,20.8,79.1,14.0,2,19.6,78.4,18.2,2,14.5,23.1,37.8,0,16.8,71.4,24.1,2
2018-10-30,8.8,30.7,34.0,0,14.3,24.8,35.6,0,24.3,70.4,11.4,2,23.4,66.2,23.6,2,14.3,24.8,35.6,0,17.0,72.1,29.5,2
2018-10-31,8.0,30.8,28.3,0,14.8,18.1,36.7,0,22.0,75.6,24.4,5,21.3,76.5,16.8,5,14.8,18.1,36.7,0,16.6,73.8,29.5,2
2018-11-01,11.3,40.9,28.3,0,16.4,19.6,33.1,3,18.2,74.8,14.5,4,16.1,82.0,16.3,4,16.4,19.6,33.1,3,15.7,77.4,24.1,2
2018-11-02,12.1,38.5,24.2,0,14.8,27.1,37.4,2,21.6,70.8,12.7,2,20.4,69.2,16.3,2,14.8,27.1,37.4,2,16.4,71.6,22.3,2
2018-11-03,13.9,28.1,37.7,0,14.3,31.3,38.5,2,24.3,66.4,16.6,2,22.6,67.9,23.6,2,14.3,31.3,38.5,2,16.7,69.9,24.1,2
2018-11-04,12.1,32.5,19.4,0,14.0,31.1,34.6,0,25.2,64.3,14.2,2,23.9,65.0,22.0,2,14.0,31.1,34.6,0,16.5,73.0,31.7,2
2018-11-05,12.1,28.7,25.5,0,14.2,26.2,36.0,0,24.3,70.1,20.2,2,22.2,71.3,28.8,5,14.2,26.2,36.0,0,16.7,70.7,29.5,2
2018-11-06,10.4,15.5,33.5,0,14.3,21.5,32.8,0,20.6,79.3,27.0,5,18.2,86.7,20.4,5,14.3,21.5,32.8,0,16.9,68.6,27.7,2
2018-11-07,8.3,16.1,34.1,0,15.6,16.5,30.6,3,18.7,82.4,11.4,4,16.6,89.1,14.6,4,15.6,16.5,30.6,3,16.6,67.3,22.3,2
2018-11-08,5.0,22.7,31.7,0,15.9,19.3,31.7,0,21.3,74.6,17.9,2,19.1,78.8,21.8,2,15.9,19.3,31.7,0,17.6,64.4,22.3,2
2018-11-09,2.7,20.4,26.0,0,15.6,23.2,33.5,0,24.1,67.8,17.6,2,21.3,74.3,20.3,2,15.6,23.2,33.5,0,17.8,67.6,24.1,2
2018-11-10,3.8,18.4,32.5,0,15.2,21.6,31.3,0,25.1,68.2,19.2,2,22.7,71.6,23.9,2,15.2,21.6,31.3,0,17.8,73.6,27.7,2
2018-11-11,4.1,24.2,34.2,0,14.4,21.1,33.1,2,26.8,66.0,21.5,2,25.1,66.8,27.5,2,14.4,21.1,33.1,2,17.5,72.4,25.9,2
2018-11-12,3.4,16.9,21.2,0,12.3,22.0,37.8,2,26.7,72.4,16.3,2,24.7,73.5,27.2,2,12.3,22.0,37.8,2,17.2,70.8,29.5,2
2018-11-13,3.1,18.5,15.3,0,11.9,18.2,34.6,0,20.9,79.7,23.3,5,20.6,75.6,20.4,2,11.9,18.2,34.6,0,15.9,77.1,33.5,2
2018-11-14,5.5,21.6,15.8,0,13.5,11.4,32.0,0,19.3,63.7,11.7,2,18.0,60.9,20.1,2,13.5,11.4,32.0,0,16.5,70.5,24.1,2
2018-11-15,5.7,24.3,20.1,0,15.2,16.7,37.1,2,20.9,58.0,19.7,0,18.7,61.5,22.1,0,15.2,16.7,37.1,2,17.7,64.6,25.9,2
2018-11-16,5.6,25.7,14.1,0,15.0,23.4,35.6,0,23.3,63.5,17.1,2,21.3,65.1,20.4,2,15.0,23.4,35.6,0,18.0,63.8,27.7,2
2018-11-17,5.6,27.3,22.0,0,14.9,28.4,34.9,2,25.8,65.7,11.2,5,24.5,64.3,26.8,5,14.9,28.4,34.9,2,16.9,72.3,27.7,2
2018-11-18,4.7,35.9,21.2,0,15.4,24.7,31.3,2,18.9,66.7,37.4,5,16.2,78.4,29.7,5,15.4,24.7,31.3,2,17.9,70.2,24.1,2
2018-11-19,2.3,28.9,19.3,0,16.0,21.9,34.9,0,18.9,67.3,20.0,2,17.5,71.7,22.2,2,16.0,21.9,34.9,0,18.1,72.1,22.3,1
2018-11-20,2.8,18.7,16.4,0,15.7,22.7,34.2,0,21.8,72.2,12.5,2,20.5,70.6,18.1,2,15.7,22.7,34.2,0,18.7,68.8,24.1,2
2018-11-21,5.1,22.9,34.0,0,15.6,22.1,36.0,2,22.8,75.9,19.0,2,21.3,76.8,20.4,2,15.6,22.1,36.0,2,18.7,65.5,27.7,2
2018-11-22,6.0,41.4,18.4,8,14.4,27.7,35.6,0,24.8,68.2,31.7,5,22.3,72.2,45.2,5,14.4,27.7,35.6,0,18.3,69.2,25.9,2
2018-11-23,6.0,45.3,13.1,2,13.8,27.4,30.2,3,22.9,60.7,24.4,5,20.5,64.9,23.7,5,13.8,27.4,30.2,3,18.7,66.1,24.1,2
2018-11-24,5.9,50.0,37.0,0,14.5,25.0,31.3,0,22.5,61.2,18.4,2,20.3,65.5,25.4,2,14.5,25.0,31.3,0,18.2,71.7,25.9,2
2018-11-25,3.8,41.2,20.1,0,15.0,26.7,32.0,0,20.0,76.9,18.1,4,18.3,82.0,18.2,4,15.0,26.7,32.0,0,18.2,70.1,24.1,2
2018-11-26,4.1,35.2,21.2,0,14.0,30.3,34.2,0,20.2,84.8,15.0,4,19.6,79.4,25.5,2,14.0,30.3,34.2,0,18.5,70.5,27.7,2
2018-11-27,5.3,30.4,13.9,0,13.6,32.6,31.3,0,23.5,71.3,19.2,5,22.1,72.0,21.9,5,13.6,32.6,31.3,0,18.9,68.6,22.3,2
2018-11-28,3.1,65.0,16.5,5,13.5,32.3,36.7,0,18.4,91.0,26.0,4,17.3,92.4,15.1,4,13.5,32.3,36.7,0,18.4,71.5,25.9,2
2018-11-29,4.8,77.9,27.7,5,12.6,31.2,34.2,3,19.4,90.0,10.3,4,18.8,87.0,18.0,5,12.6,31.2,34.2,3,18.7,69.5,27.7,2
2018-11-30,3.1,65.6,33.4,2,12.2,27.2,34.6,0,21.8,79.1,19.5,5,20.2,80.0,20.1,5,12.2,27.2,34.6,0,18.0,71.8,27.7,2
2018-12-01,-0.5,65.1,22.2,10,11.5,26.5,36.0,0,19.3,79.8,28.0,5,17.6,82.6,29.1,5,11.5,26.5,36.0,0,17.8,67.7,24.1,2
2018-12-02,-0.3,54.6,25.5,0,11.6,24.4,37.1,0,15.0,90.5,21.0,4,13.8,89.8,18.4,4,11.6,24.4,37.1,0,18.4,66.0,25.9,2
2018-12-03,-1.6,56.0,17.8,2,11.0,26.8,37.8,0,17.4,76.5,14.5,5,15.5,79.8,16.3,2,11.0,26.8,37.8,0,18.6,68.0,27.7,2
2018-12-04,-0.3,67.7,14.2,2,10.4,27.2,38.9,0,19.3,67.6,12.4,2,17.4,70.1,20.2,2,10.4,27.2,38.9,0,18.7,65.9,25.9,2
2018-12-05,1.6,61.3,15.7,2,10.7,30.9,34.2,0,21.6,63.5,18.1,5,19.3,67.1,23.7,5,10.7,30.9,34.2,0,18.5,64.1,25.9,0
2018-12-06,2.0,79.0,13.2,9,12.2,22.4,34.9,0,16.6,87.9,20.8,5,15.0,88.9,16.6,5,12.2,22.4,34.9,0,18.1,70.3,27.7,0
2018-12-07,3.0,80.0,11.8,2,13.9,15.6,34.6,2,17.1,78.5,16.3,1,15.5,80.9,16.4,2,13.9,15.6,34.6,2,17.9,73.3,27.7,2
2018-12-08,1.2,74.3,15.8,0,15.7,9.5,35.6,2,19.0,75.3,17.1,2,17.2,77.3,13.0,1,15.7,9.5,35.6,2,17.5,73.4,35.3,2
2018-12-09,0.8,65.8,16.5,0,17.2,8.8,35.3,2,23.3,68.8,15.3,2,21.8,68.0,18.2,2,17.2,8.8,35.3,2,17.2,75.8,35.3,2
2018-12-10,1.5,61.2,16.4,0,18.1,13.2,38.2,2,25.2,63.5,18.1,2,23.7,65.2,25.5,2,18.1,13.2,38.2,2,18.3,63.9,29.5,2
2018-12-11,1.8,56.1,22.4,0,18.4,16.0,33.1,2,26.8,65.3,20.0,2,25.0,64.8,24.0,0,18.4,16.0,33.1,2,18.4,66.5,35.3,2
2018-12-12,2.1,50.0,52.3,0,18.4,17.0,37.8,0,24.8,74.8,28.0,5,23.3,78.3,34.4,5,18.4,17.0,37.8,0,18.3,68.1,24.1,2
2018-12-13,0.8,42.5,16.5,0,17.2,25.6,40.0,5,25.3,69.4,20.8,5,23.6,73.1,16.7,5,17.2,25.6,40.0,5,18.4,72.7,29.5,2
2018-12-14,0.9,43.2,22.4,0,16.1,28.0,34.2,2,25.3,77.7,37.9,5,24.2,75.8,23.6,5,16.1,28.0,34.2,2,16.9,77.5,27.7,2
2018-12-15,0.6,39.9,18.9,0,16.7,24.3,38.2,5,20.6,90.2,20.0,4,18.9,91.3,18.3,4,16.7,24.3,38.2,5,16.7,78.1,29.5,2
2018-12-16,2.3,39.8,17.0,0,16.9,22.3,35.6,5,22.1,86.3,13.5,1,21.0,85.6,16.4,4,16.9,22.3,35.6,5,16.7,77.2,25.9,2
2018-12-17,4.9,47.0,15.1,2,16.5,26.1,44.3,2,25.5,74.5,73.0,5,24.2,72.3,30.7,5,16.5,26.1,44.3,2,17.2,74.7,25.9,2
2018-12-18,2.6,58.6,16.5,0,14.7,30.1,41.0,2,20.3,88.5,25.4,4,18.7,92.2,18.6,4,14.7,30.1,41.0,2,17.4,75.9,24.1,2
2018-12-19,2.8,53.9,16.4,0,14.5,28.2,32.8,5,20.2,83.8,14.3,2,19.3,82.1,18.1,2,14.5,28.2,32.8,5,18.0,74.1,27.7,2
2018-12-20,2.2,52.8,20.2,0,14.2,24.2,34.2,0,23.1,77.5,14.2,5,21.7,76.0,25.4,5,14.2,24.2,34.2,0,18.0,70.9,25.9,2
2018-12-21,6.6,45.5,18.0,0,13.9,25.1,36.4,5,21.7,76.7,25.9,5,20.1,79.2,20.6,5,13.9,25.1,36.4,5,18.2,70.5,24.1,2
2018-12-22,5.0,47.7,22.5,0,14.1,24.0,33.1,2,21.1,82.3,14.8,2,19.6,79.4,14.8,2,14.1,24.0,33.1,2,19.0,66.3,29.5,2
2018-12-23,3.3,46.1,18.3,2,15.1,23.2,36.0,0,22.5,78.4,27.7,5,20.7,79.0,17.0,5,15.1,23.2,36.0,0,17.8,71.4,29.5,2
2018-12-24,2.8,60.8,18.7,3,16.0,21.0,35.3,3,22.9,76.8,15.8,5,21.6,76.6,22.0,5,16.0,21.0,35.3,3,18.2,71.5,24.1,2
2018-12-25,2.3,70.7,47.3,10,16.1,21.3,32.4,2,23.9,75.1,18.4,2,22.5,74.9,18.4,2,16.1,21.3,32.4,2,18.6,67.3,29.5,2
2018-12-26,1.7,54.3,30.7,0,17.2,25.0,37.8,2,26.0,71.4,15.3,2,24.1,72.7,18.2,2,17.2,25.0,37.8,2,18.4,72.0,29.5,2
2018-12-27,-0.4,54.6,43.6,2,16.2,31.5,36.7,2,26.4,68.5,16.9,2,25.1,66.9,20.0,5,16.2,31.5,36.7,2,17.9,72.5,29.5,2
2018-12-28,-3.1,49.4,41.2,0,15.7,32.0,37.8,2,24.7,78.3,21.0,5,23.3,77.8,24.0,5,15.7,32.0,37.8,2,18.0,71.8,25.9,2
2018-12-29,-0.1,46.1,32.4,0,15.9,34.2,40.0,2,25.5,74.0,16.6,2,24.3,72.4,27.1,2,15.9,34.2,40.0,2,18.6,71.2,29.5,2
2018-12-30,3.7,48.7,40.0,0,16.6,37.0,43.2,2,24.6,75.4,20.4,5,23.3,73.6,43.5,5,16.6,37.0,43.2,2,18.4,72.7,25.9,2
2018-12-31,-1.7,44.2,39.8,2,17.1,35.6,38.5,2,23.8,78.3,22.1,5,22.5,77.3,22.3,5,17.1,35.6,38.5,2,18.5,72.3,24.1,2
2019-01-01,-4.0,41.7,33.5,0,16.8,38.3,38.5,2,24.0,80.6,17.4,2,23.4,77.5,22.1,2,16.8,38.3,38.5,2,18.7,71.9,25.9,2
2019-01-02,0.1,43.3,24.6,0,16.5,45.8,30.6,4,27.0,73.5,14.0,5,25.3,73.5,16.4,5,16.5,45.8,30.6,4,19.1,71.3,22.3,2
2019-01-03,-1.0,56.6,15.7,0,16.9,42.7,40.7,5,22.2,87.5,30.2,5,20.8,91.7,13.1,5,16.9,42.7,40.7,5,19.5,72.7,24.1,2
2019-01-04,-0.2,50.3,18.4,0,16.5,35.3,40.0,2,22.9,82.1,15.5,5,21.7,79.7,16.0,5,16.5,35.3,40.0,2,20.8,66.2,24.1,2
2019-01-05,-0.6,52.9,35.8,2,16.0,32.8,36.0,2,24.5,80.0,15.3,2,23.3,78.5,18.2,2,16.0,32.8,36.0,2,21.1,67.1,22.3,2
2019-01-06,2.1,72.6,31.0,10,14.9,33.7,40.7,0,26.0,77.1,14.0,2,24.7,75.1,16.4,5,14.9,33.7,40.7,0,20.6,72.1,25.9,2
2019-01-07,3.7,72.0,21.2,2,13.9,38.5,37.4,0,23.7,70.5,25.4,2,22.6,73.2,21.9,2,13.9,38.5,37.4,0,20.3,68.4,20.5,2
2019-01-08,4.4,69.6,27.9,0,13.6,37.8,37.8,0,24.2,74.5,15.8,2,23.5,72.0,22.0,5,13.6,37.8,37.8,0,19.8,69.6,27.7,2
2019-01-09,4.6,68.4,19.9,2,12.9,37.4,35.6,0,25.5,77.2,16.8,5,25.0,70.3,21.9,5,12.9,37.4,35.6,0,19.3,76.0,27.7,2
2019-01-10,3.3,66.4,18.3,0,13.0,38.5,29.9,0,20.9,82.5,33.8,5,18.6,90.9,22.5,5,13.0,38.5,29.9,0,19.8,69.8,22.3,2
2019-01-11,1.7,60.6,20.5,0,13.0,41.7,34.2,5,18.7,83.9,14.5,5,16.8,85.8,14.6,5,13.0,41.7,34.2,5,20.6,60.8,24.1,0
2019-01-12,1.5,54.2,15.7,0,13.0,42.3,31.7,2,20.1,82.2,18.4,5,18.4,84.1,18.4,5,13.0,42.3,31.7,2,19.3,72.9,27.7,2
2019-01-13,-0.1,48.6,18.1,0,13.8,35.0,29.9,2,22.5,77.7,10.1,5,21.4,76.2,14.6,5,13.8,35.0,29.9,2,18.8,73.8,29.5,2
2019-01-14,0.1,64.7,33.5,10,14.8,28.9,34.6,2,21.8,87.4,17.1,5,20.1,89.7,11.1,5,14.8,28.9,34.6,2,18.5,73.3,27.7,2
2019-01-15,1.7,87.6,25.9,9,15.2,23.7,34.2,5,21.0,90.5,16.9,5,19.9,90.6,20.3,5,15.2,23.7,34.2,5,19.2,67.9,25.9,2
2019-01-16,4.2,81.9,34.6,5,16.3,24.2,36.7,5,22.9,80.7,16.9,5,21.5,82.5,14.8,5,16.3,24.2,36.7,5,19.3,67.9,27.7,2
2019-01-17,6.8,76.8,36.9,5,16.9,25.6,36.4,0,23.2,82.4,36.8,5,21.7,83.9,35.3,5,16.9,25.6,36.4,0,18.4,74.8,29.5,2
2019-01-18,5.4,61.3,22.2,2,16.6,29.0,36.7,5,17.6,81.3,26.7,5,15.8,89.8,16.4,5,16.6,29.0,36.7,5,18.9,71.0,22.3,2
2019-01-19,4.1,73.0,13.9,0,17.6,29.5,34.6,2,18.9,79.9,18.4,2,17.1,82.0,18.4,2,17.6,29.5,34.6,2,18.9,71.1,29.5,2
2019-01-20,4.3,71.8,24.9,3,17.7,24.6,32.8,2,19.9,80.1,15.6,2,18.4,83.2,14.4,2,17.7,24.6,32.8,2,18.9,73.6,27.7,2
2019-01-21,1.6,61.8,53.6,5,17.9,24.5,32.0,2,23.1,75.5,12.2,2,21.8,74.4,12.9,2,17.9,24.5,32.0,2,19.7,69.3,29.5,2
2019-01-22,-0.2,46.6,30.6,0,19.1,28.2,36.4,2,25.0,70.7,14.0,2,23.5,73.0,9.5,2,19.1,28.2,36.4,2,19.3,71.0,27.7,2
2019-01-23,2.7,52.3,42.9,0,19.2,31.0,35.6,2,27.9,64.5,15.3,2,26.1,70.0,11.2,2,19.2,31.0,35.6,2,19.4,69.7,24.1,0
2019-01-24,4.3,56.3,25.4,0,19.9,27.3,36.0,2,28.3,58.9,21.8,2,26.8,65.3,18.5,2,19.9,27.3,36.0,2,19.7,73.7,27.7,2
2019-01-25,3.9,48.3,27.1,0,19.0,35.8,38.5,2,28.1,58.3,25.9,2,26.3,65.2,18.4,2,19.0,35.8,38.5,2,19.9,74.4,25.9,2
2019-01-26,6.2,42.3,23.7,0,19.2,38.3,42.8,2,26.9,60.1,36.3,2,24.8,70.7,31.7,2,19.2,38.3,42.8,2,21.3,67.4,25.9,2
2019-01-27,7.8,50.0,18.8,0,17.7,48.7,36.0,2,24.9,78.3,14.8,5,23.8,78.0,20.2,2,17.7,48.7,36.0,2,21.3,68.0,22.3,2
2019-01-28,8.2,45.2,18.3,0,17.7,48.8,37.4,2,26.0,73.1,17.4,2,24.7,72.8,16.4,2,17.7,48.8,37.4,2,22.9,65.5,25.9,2
2019-01-29,7.8,52.1,17.8,2,15.4,60.5,37.4,4,26.2,67.7,26.7,2,24.6,69.3,23.9,2,15.4,60.5,37.4,4,24.0,63.6,22.3,2
2019-01-30,5.2,60.4,15.7,0,14.1,60.4,30.6,4,24.3,76.0,19.0,5,22.3,81.5,27.1,5,14.1,60.4,30.6,4,23.6,67.8,24.1,0
2019-01-31,5.2,59.2,19.3,2,14.1,68.1,38.2,4,23.6,81.6,17.4,5,22.4,82.7,18.2,5,14.1,68.1,38.2,4,22.0,73.8,27.7,0
2019-02-01,5.2,58.8,43.4,0,14.3,63.7,35.6,2,21.8,87.7,15.6,5,20.5,86.5,20.3,5,14.3,63.7,35.6,2,21.5,72.6,29.5,2
2019-02-02,5.5,81.7,49.6,5,17.2,51.0,28.4,1,21.5,84.7,24.4,5,20.4,85.5,25.7,5,17.2,51.0,28.4,1,21.2,76.0,27.7,2
2019-02-03,3.8,74.9,31.8,10,18.3,44.4,27.7,5,20.6,76.1,17.4,5,19.4,76.0,27.3,5,18.3,44.4,27.7,5,21.1,78.9,24.1,2
2019-02-04,3.8,69.2,43.4,10,17.7,44.8,28.8,2,20.7,71.4,16.3,2,18.7,73.9,16.3,2,17.7,44.8,28.8,2,21.3,77.2,25.9,2
2019-02-05,-1.8,65.8,29.3,7,18.7,43.2,40.0,2,21.0,78.0,14.8,2,20.3,74.7,16.3,2,18.7,43.2,40.0,2,20.6,75.4,27.7,2
2019-02-06,-3.9,55.0,36.3,2,17.6,48.0,40.3,2,21.7,78.7,17.1,2,21.0,74.3,21.9,2,17.6,48.0,40.3,2,21.1,72.3,22.3,2
2019-02-07,-5.1,54.0,19.8,0,16.6,52.9,30.6,4,24.2,73.8,15.6,2,22.7,75.4,20.3,2,16.6,52.9,30.6,4,22.6,65.7,22.3,5
2019-02-08,-3.4,58.8,15.3,0,15.4,57.6,32.8,4,25.1,67.3,17.1,5,23.2,70.9,16.5,5,15.4,57.6,32.8,4,22.2,68.2,22.3,2
2019-02-09,-0.2,62.8,24.2,7,14.0,56.5,32.4,5,24.4,74.6,18.4,5,22.0,79.4,23.6,5,14.0,56.5,32.4,5,20.9,78.3,20.5,2
2019-02-10,-1.5,59.1,39.5,10,14.7,53.4,37.4,2,24.4,75.7,11.9,5,22.4,77.2,14.4,5,14.7,53.4,37.4,2,20.6,77.8,31.7,2
2019-02-11,-5.8,59.0,21.2,0,15.7,49.8,34.2,5,25.8,74.7,26.9,5,24.0,76.2,28.9,5,15.7,49.8,34.2,5,21.0,77.0,29.5,2
2019-02-12,-3.0,53.9,29.5,0,16.3,50.5,36.4,5,16.9,84.9,29.9,5,16.1,88.0,16.9,5,16.3,50.5,36.4,5,20.8,77.5,24.1,2
2019-02-13,2.1,54.8,26.5,10,15.8,36.9,38.9,2,16.4,85.5,16.9,5,15.8,84.9,16.4,5,15.8,36.9,38.9,2,20.0,77.5,35.3,2
2019-02-14,4.1,83.1,32.6,5,15.2,27.4,30.6,2,20.6,80.6,10.7,5,19.7,76.2,16.0,5,15.2,27.4,30.6,2,19.2,70.9,27.7,2
2019-02-15,2.3,68.0,31.4,5,16.0,29.1,31.7,2,22.9,65.5,15.0,2,21.2,61.3,20.2,0,16.0,29.1,31.7,2,19.2,70.1,24.1,2
2019-02-16,0.2,55.4,34.7,2,15.7,33.5,30.2,0,22.1,73.8,14.3,2,20.5,71.1,16.3,2,15.7,33.5,30.2,0,20.5,61.8,42.5,2
2019-02-17,-2.6,57.6,23.8,2,15.4,37.9,31.7,2,23.4,71.0,12.7,2,21.7,70.9,12.8,2,15.4,37.9,31.7,2,19.8,71.8,25.9,2
2019-02-18,-2.9,50.4,32.8,2,14.7,34.3,35.3,2,23.5,71.9,12.2,2,22.2,73.1,14.6,2,14.7,34.3,35.3,2,20.8,70.0,25.9,2
2019-02-19,-2.2,44.4,27.1,0,14.1,34.7,33.5,0,24.6,72.0,13.5,2,23.5,71.6,20.1,2,14.1,34.7,33.5,0,21.0,64.9,24.1,2
2019-02-20,-1.8,58.3,34.2,2,14.9,35.0,32.0,0,24.7,69.4,14.3,2,23.1,73.6,14.6,2,14.9,35.0,32.0,0,20.5,69.4,27.7,0
2019-02-21,-2.8,54.4,30.3,2,16.0,33.3,35.3,0,26.5,66.6,10.1,2,23.8,70.8,11.1,2,16.0,33.3,35.3,0,20.0,80.1,27.7,2
2019-02-22,-2.6,43.6,30.2,0,18.1,31.2,36.4,0,27.2,67.0,13.0,2,25.1,69.2,16.4,2,18.1,31.2,36.4,0,19.6,79.4,29.5,2
2019-02-23,-2.3,46.9,15.0,0,17.7,36.2,38.2,0,27.4,61.9,24.6,0,25.1,66.8,20.6,2,17.7,36.2,38.2,0,20.2,72.6,22.3,2
2019-02-24,1.3,49.9,18.3,0,15.4,41.7,36.7,0,26.8,66.1,18.9,5,24.7,69.7,22.2,5,15.4,41.7,36.7,0,21.0,63.1,22.3,2
2019-02-25,4.9,44.4,32.5,2,13.9,45.3,35.6,3,21.5,84.6,29.8,5,19.6,88.0,24.2,5,13.9,45.3,35.6,3,20.9,66.6,25.9,0
