headline,date,stock
"AZZ Inc. Misses on Q1 Earnings, Share Up on Strong Revenues - Analyst Blog",30/06/2014,ENS
Foster Wheeler Arm Wins Power Equipment Deal in Saudi Arabia - Analyst Blog,26/06/2014,ENS
"Doble Awarded Contract by NGRID SA, ESCO to Gain - Analyst Blog",25/06/2014,ENS
"Eaton Settles Meritor Litigation, Hits 52-Week High - Analyst Blog",24/06/2014,ENS
Foster Wheeler Wins EPCm Deal from BOC - Analyst Blog,24/06/2014,ENS
Willdan Group Hits 52-week High - Analyst Blog,24/06/2014,ENS
Gorman-Rupp Co. (GRC) Jumps: Stock Adds 9.11% in Session - Tale of the Tape,23/06/2014,ENS
"KBR, Inc. (KBR) Crumbles: Stock Falls 7.1% in Session - Tale of the Tape",20/06/2014,ENS
Foster Wheeler Arm Wins Retrofit-SCR System Deal in Finland - Analyst Blog,18/06/2014,ENS
Emerson-Sy Tech's XLReporter Improves Alarm Management - Analyst Blog,17/06/2014,ENS
Capstone Turbine Downgraded to Strong Sell - Analyst Blog,16/06/2014,ENS
"ABB Commissions Gearless Mill Drivers, Shares Fall - Analyst Blog",16/06/2014,ENS
What Makes Real Goods Solar (RGSE) a Strong Sell? - Tale of the Tape,13/06/2014,ENS
Franklin Electric Expands in Brazil with Bombas Leao S.A. Buy - Analyst Blog,10/06/2014,ENS
EnerSys Upgraded to Strong Buy - Analyst Blog,10/06/2014,ENS
Rexnord (RXN) Falls: Stock Goes Down 4% - Tale of the Tape,29/05/2014,ENS
ENERSYS,28/05/2014,ENS
Coverage Initiated on Watts Water - Analyst Blog,27/05/2014,ENS
AGCO to Acquire Intersystems - Analyst Blog,27/05/2014,ENS
What Falling Estimates & Price Mean for Plug Power (PLUG) - Tale of the Tape,23/05/2014,ENS
Rexnord FY14 Earnings Beat Ests; Guides Higher - Analyst Blog,22/05/2014,ENS
Pentair Raises Dividend by 25% - Analyst Blog,21/05/2014,ENS
Emerson Buys Management Resources Group - Analyst Blog,21/05/2014,ENS
AGCO to Redeem Senior Notes - Analyst Blog,20/05/2014,ENS
ABB Wins $20M Contract for Offshore Vessels - Analyst Blog,20/05/2014,ENS
Emerson Unveils ComfortGuard Monitoring Service - Analyst Blog,15/05/2014,ENS
ABB Wins Propulsion Contract in Finland - Analyst Blog,14/05/2014,ENS
"URS Corp. Earnings Miss Ests, Retains View - Analyst Blog",14/05/2014,ENS
Falling Earnings Estimates Signal Weakness Ahead for ABB Ltd. (ABB) - Tale of the Tape,09/05/2014,ENS
AZZ Inc. Misses on Q4 Earnings - Analyst Blog,07/04/2014,ENS
ABB and Philips Join Forces - Analyst Blog,01/04/2014,ENS
Cavendish Fluor Gets Decommissioning Contract - Analyst Blog,01/04/2014,ENS
"ABB to Power Rome, Shares Up - Analyst Blog",31/03/2014,ENS
Updated Research Report on Quanta Services - Analyst Blog,31/03/2014,ENS
ABB to Divest Thomas & Betts' HVAC Biz - Analyst Blog,24/03/2014,ENS
ABB to Power Western Saudi Arabia - Analyst Blog,20/03/2014,ENS
Another Swedish Contract for ABB - Analyst Blog,19/03/2014,ENS
Updated Research Report on Emerson - Analyst Blog,19/03/2014,ENS
ABB and Consortium Win UK Rail Project - Analyst Blog,18/03/2014,ENS
Updated Research Report on Emerson - Analyst Blog,14/03/2014,ENS
ABB Receives Indian Order - Analyst Blog,12/03/2014,ENS
Stock to Avoid: II-VI Inc. - Analyst Blog,12/03/2014,ENS
FuelCell Obtains $2.8M from DoE - Analyst Blog,10/03/2014,ENS
ABB to Invest in Persimmon Motors - Analyst Blog,06/03/2014,ENS
Weak FY13 Earnings for URS Corp - Analyst Blog,05/03/2014,ENS
Quanta Services Hits 52-Week High - Analyst Blog,04/03/2014,ENS
Eaton Raises Dividend Rate - Analyst Blog,28/02/2014,ENS
Beyond Tesla: 2 Lithium Stocks to Buy Now - Analyst Blog,28/02/2014,ENS
ABB Strengthens Presence in Brazil - Analyst Blog,27/02/2014,ENS
Wll ABB Continue Gaining Strength? - Analyst Blog,25/02/2014,ENS
Rexnord Hits a New 52-Week High - Analyst Blog,25/02/2014,ENS
Pentair Attains 52-Week High - Analyst Blog,24/02/2014,ENS
"Surging Rank, Surging Stock; Why The Manitowoc (MTW) is a Winner - Tale of the Tape",21/02/2014,ENS
ABB Posts Weak Q4 Earnings; Revs Increase - Analyst Blog,14/02/2014,ENS
Can Generac Holdings (GNRC) Keep the Earnings Streak Alive? - Analyst Blog,11/02/2014,ENS
Regal Beloit Beats on Q4 Earnings - Analyst Blog,11/02/2014,ENS
AZZ Misses on Q3 Earnings & Revs - Analyst Blog,09/01/2014,ENS
Emerson Electric Reiterated at Neutral - Analyst Blog,06/01/2014,ENS
Rexnord Downgraded to Neutral - Analyst Blog,06/01/2014,ENS
AECOM Initiated at Underperform - Analyst Blog,03/01/2014,ENS
Alamo Group (ALG) Jumps: Stock Rises 7.5% - Tale of the Tape,02/01/2014,ENS
KBR Wins Shah Deniz 2 Contract - Analyst Blog,31/12/2013,ENS
Fluor Wins $410M Deal in Kuwait - Analyst Blog,31/12/2013,ENS
Hudson Technologies (HDSN) Jumps: Stock Rises 8% - Tale of the Tape,31/12/2013,ENS
ABB to Power Poland - Analyst Blog,30/12/2013,ENS
Rexnord Reaches 52-Week High - Analyst Blog,27/12/2013,ENS
ABB Hits 52-Week High - Analyst Blog,24/12/2013,ENS
Arotech Corporation (ARTX) Jumps: Stock Rises 9.3% - Tale of the Tape,24/12/2013,ENS
Emerson Electric Hits 52-Week High - Analyst Blog,23/12/2013,ENS
Pentair Hits 52-Week High on Upbeat Guidance - Analyst Blog,18/12/2013,ENS
Rexnord Acquires Precision Gear Holdings - Analyst Blog,17/12/2013,ENS
US DOE Funds for Fluor's NuScale - Analyst Blog,13/12/2013,ENS
Quanta's Subsidiary Sells Howard Stake - Analyst Blog,10/12/2013,ENS
Hudson Technologies (HDSN) Zooms: Stock Up 40.8% - Tale of the Tape,10/12/2013,ENS
Rexnord Remains at Outperform - Analyst Blog,06/12/2013,ENS
Republic Services Downgraded to Neutral - Analyst Blog,03/12/2013,ENS
Foster Wheeler Stays Neutral - Analyst Blog,29/11/2013,ENS
AO Smith at New 52-Week High - Analyst Blog,27/11/2013,ENS
URS Corp Remains at Neutral - Analyst Blog,25/11/2013,ENS
ABB Gets $33M Service Deal from QGC - Analyst Blog,20/11/2013,ENS
Regal Beloit Closes Cemp Acquisition - Analyst Blog,20/11/2013,ENS
"Fuel-Tech, Inc. (FTEK) Worth a Look: Stock Rises 5.5% - Tale of the Tape",19/11/2013,ENS
Republic Services Beats on Q3 Adjusted Earnings - Analyst Blog,01/11/2013,ENS
Regal Beloit Beats on Earnings - Analyst Blog,29/10/2013,ENS
ABB Q3 Earnings Miss by a Penny - Analyst Blog,25/10/2013,ENS
Rexnord Q2 FY14 Earnings Surpasses Est - Analyst Blog,24/10/2013,ENS
Pentair Beats Q3 Earnings by a Penny - Analyst Blog,22/10/2013,ENS
3 Top Industrial Dividend Stocks With Low Debt And Dividend Payouts To Boost Future Returns,12/10/2013,ENS
Coverage Initiated on Rexnord - Analyst Blog,11/10/2013,ENS
Eaton & Lennar Strengthen Ties - Analyst Blog,08/10/2013,ENS
Nike Attains New 52-Week High - Analyst Blog,30/09/2013,ENS
Generac Reaches a New 52-Week High - Analyst Blog,16/07/2013,ENS
Can Tesla Power These Energy Plays - Investment Ideas,03/06/2013,ENS
"Generac Beats Earnings, Guides Higher - Analyst Blog",03/05/2013,ENS
Enersys,14/03/2013,ENS
Generator Maker Generac's Q4 Surge Zapped By Outlook,14/02/2013,ENS
"EnerSys, Inc. (ENS) Chairman, President & CEO John D Craig sells 125,000 Shares",22/01/2013,ENS
Is Boeing's Li-ion Battery Another Problem for Battery Stocks?,11/01/2013,ENS
EnerSys Reports Operating Results (10-Q),05/11/2012,ENS
"After A123, Battery Makers Take Stock",25/10/2012,ENS
High Above Average Volume on EnerSys,25/09/2012,ENS
High Above Average Volume on EnerSys,17/09/2012,ENS
"EnerSys (ENS) Chairman, President & CEO John D Craig sells 64,932 Shares",30/08/2012,ENS
EnerSys High Volume Day?,28/08/2012,ENS
"AONE, XIDE, ENS: Should You Gamble on Beaten Down Battery Stocks",28/08/2012,ENS
"EnerSys (ENS) Chairman, President & CEO John D Craig sells 21,577 Shares",24/08/2012,ENS
"EnerSys (ENS) Chairman, President & CEO John D Craig sells 144,399 Shares",21/08/2012,ENS
Trade Alert - EnerSys High Volume,20/08/2012,ENS
"EnerSys (ENS) Chairman, President & CEO John D Craig sells 3,955 Shares",16/08/2012,ENS
"EnerSys (ENS) Sr. VP Finance & CFO Michael J Schmidtlein sells 7,360 Shares",13/08/2012,ENS
EnerSys - 52 Week High,09/08/2012,ENS
TradersHuddle Scanner - High Volume For EnerSys,30/07/2012,ENS
More Upside for EnerSys ?,19/07/2012,ENS
"AONE, VLNC, ENS: Is A123 the Next Bankruptcy Candidate?",10/07/2012,ENS
EnerSys - Value,26/06/2012,ENS
EnerSys Inc. - Value,12/06/2012,ENS
Enersys,29/05/2012,ENS
EnerSys Reports Operating Results (10-K),25/05/2012,ENS
EnerSys - Shares Seeking Direction,23/04/2012,ENS
3 Promising Stocks You May Not Know,15/03/2012,ENS
"Zacks Releases Four Powerful ''Buy'' Stocks: Dell, Qualcomm, Prestige Brands and EnerSys - Press Releases",16/02/2012,ENS
EnerSys Inc. - Value,15/02/2012,ENS
EnerSys Reports Operating Results (10-Q),08/02/2012,ENS
"Weekly Guru Bargains Highlights: YPF, SAI, TEX, SCHW, ENS",06/11/2011,ENS
"Cisco, Gilead: After-Hours Trading",10/08/2011,ENS
8 Industrial Equipment Stocks to Watch,26/04/2011,ENS
