name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,12/31/1988,12/31/1987,12/31/1986
	MinorityInterest,"23,100,000","19,400,000","25,600,000","23,400,000","22,700,000","22,400,000","23,900,000","28,700,000","27,300,000","29,100,000","30,100,000","31,300,000","30,800,000","89,300,000","31,900,000","29,500,000","28,100,000","25,300,000","14,900,000","14,800,000","14,100,000","35,300,000","36,400,000","44,800,000","43,100,000","42,600,000","40,900,000","38,500,000","34,500,000","33,500,000","61,100,000","57,800,000","54,400,000","52,300,000","49,500,000","51,000,000","47,100,000","74,500,000","63,500,000","67,100,000","62,100,000","63,500,000","60,300,000","60,600,000","55,700,000","57,700,000","54,900,000","57,600,000","54,700,000","56,700,000","52,300,000","59,100,000","56,600,000","63,500,000","58,000,000","59,600,000","55,900,000","58,400,000","55,400,000","58,000,000","56,600,000","59,000,000","51,500,000","53,700,000","50,900,000","51,500,000","49,400,000","50,400,000","50,500,000","51,100,000","48,700,000","47,800,000","47,700,000","48,300,000","43,400,000","44,300,000","43,900,000","44,800,000","43,200,000","43,000,000","42,100,000","44,800,000","117,200,000","111,400,000","46,000,000","47,000,000","48,400,000","45,600,000","45,300,000","46,200,000","44,900,000","45,600,000","56,800,000","73,500,000","73,400,000","57,400,000","55,400,000","58,000,000","58,100,000","144,200,000","145,600,000","139,400,000","141,400,000","140,300,000","177,500,000","157,400,000","153,700,000","101,100,000","112,700,000","99,500,000","118,600,000","113,200,000","123,300,000","43,400,000","57,300,000","56,500,000","56,400,000","55,900,000","56,900,000","57,400,000","64,000,000","62,800,000","62,000,000","61,300,000","62,900,000","63,000,000","62,800,000","57,400,000","28,500,000","26,200,000","24,400,000",,,
TotalCapitalization,"5,791,500,000","5,764,200,000","5,663,100,000","5,741,500,000","5,640,000,000","5,891,300,000","5,972,800,000","5,849,700,000","6,207,200,000","5,563,400,000","5,681,600,000","4,907,900,000","4,906,000,000","5,300,100,000","5,639,700,000","5,889,100,000","5,979,800,000","5,674,800,000","3,613,200,000","3,604,200,000","3,667,700,000","3,756,500,000","3,997,600,000","3,986,000,000","3,946,400,000","3,902,000,000","4,162,200,000","4,220,700,000","2,585,800,000","2,683,900,000","2,875,100,000","2,864,300,000","2,787,000,000","2,673,900,000","2,095,900,000","2,310,000,000","2,670,000,000","2,389,100,000","2,232,500,000","2,129,400,000","2,147,900,000","2,019,700,000","1,811,600,000","1,846,200,000","1,795,600,000","1,634,500,000","1,837,500,000","1,717,900,000","1,742,200,000","1,664,400,000","1,611,300,000","1,603,300,000","1,568,900,000","1,495,800,000","1,691,700,000","1,707,200,000","1,633,000,000","1,483,900,000","1,471,500,000","1,475,200,000","1,575,200,000","1,543,000,000","1,601,500,000","1,617,900,000","1,611,400,000","1,599,100,000","1,582,700,000","1,742,200,000","1,762,100,000","1,698,400,000","1,666,500,000","1,643,400,000","1,693,200,000","1,621,700,000","1,536,500,000","1,619,200,000","1,562,900,000","1,441,900,000","990,700,000","1,014,700,000","848,600,000","870,600,000","1,612,100,000","1,533,600,000","1,628,100,000","1,672,500,000","1,636,700,000","1,675,100,000","1,675,700,000","1,688,700,000","2,130,000,000","2,100,300,000","2,002,600,000","2,055,800,000","2,061,500,000","2,061,800,000","2,035,700,000","1,900,800,000","2,251,400,000","2,235,000,000","2,157,600,000","2,124,200,000","1,881,900,000","1,733,900,000","1,949,300,000","1,912,400,000","1,606,000,000","1,570,900,000","1,471,800,000","1,624,200,000","1,270,700,000","1,205,500,000","1,144,400,000","966,800,000","1,206,000,000","1,279,100,000","1,504,500,000","1,062,600,000","1,595,600,000","1,538,700,000","1,487,000,000","1,238,800,000","1,364,900,000","1,409,000,000","1,421,900,000","1,308,200,000","1,494,200,000","1,461,500,000","1,321,300,000","1,255,000,000","1,218,500,000","1,244,400,000","1,037,000,000","1,280,700,000"
CommonStockEquity,"3,059,100,000","3,032,500,000","3,031,400,000","3,110,700,000","3,008,600,000","2,961,800,000","2,944,500,000","2,822,200,000","2,675,400,000","2,532,300,000","2,649,200,000","2,763,600,000","2,761,000,000","3,121,100,000","3,046,400,000","2,996,200,000","2,986,600,000","2,681,800,000","2,120,300,000","2,011,900,000","1,877,300,000","1,957,700,000","2,084,300,000","1,997,100,000","1,960,200,000","1,865,700,000","2,113,700,000","2,169,800,000","1,434,900,000","1,530,500,000","1,723,200,000","1,710,600,000","1,633,000,000","1,519,800,000","1,324,100,000","1,547,600,000","1,436,100,000","1,480,300,000","1,424,600,000","1,319,400,000","1,237,500,000","1,240,600,000","1,318,000,000","1,360,700,000","1,261,700,000","1,131,500,000","1,302,200,000","1,155,000,000","1,132,300,000","1,076,400,000","1,069,400,000","1,042,100,000","951,100,000","902,900,000","1,149,600,000","1,215,500,000","1,150,100,000","1,064,300,000","1,055,100,000","1,035,000,000","1,059,700,000","1,019,500,000","1,023,600,000","1,043,400,000","1,007,900,000","959,300,000","964,000,000","938,100,000","943,000,000","876,200,000","697,900,000","648,600,000","596,900,000","588,300,000","502,400,000","509,900,000","440,400,000","406,000,000","421,900,000","391,500,000","225,500,000","218,800,000","610,400,000","601,500,000","784,900,000","800,400,000","727,400,000","765,200,000","747,700,000","743,600,000","733,700,000","754,300,000","666,500,000","729,400,000","759,400,000","776,600,000","726,000,000","760,600,000","925,600,000","919,900,000","864,300,000","855,800,000","825,400,000","768,600,000","705,700,000","653,400,000","611,200,000","573,200,000","473,500,000","416,500,000","392,500,000","336,400,000","264,000,000","216,900,000","321,400,000","306,500,000","253,600,000","219,000,000","478,900,000","429,300,000","360,000,000","309,800,000","249,600,000","215,100,000","167,400,000","149,600,000","129,100,000","60,700,000","-31,800,000","-70,600,000","-129,700,000","-223,600,000","-343,200,000","-506,600,000"
CapitalLeaseObligations,,"163,500,000",,,,"176,700,000",,,,"194,700,000",,,,"17,300,000",,,,"22,500,000",,,,"28,000,000",,,,"34,300,000",,,,"33,600,000",,,,"32,400,000",,,,"31,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-895,500,000","-1,096,500,000","-979,100,000","-929,700,000","-1,041,300,000","-1,290,300,000","-1,130,300,000","-1,242,400,000","-1,395,900,000","-1,681,200,000","-1,449,500,000","-1,379,200,000","-1,389,600,000","-1,114,500,000","-1,159,900,000","-977,800,000","-1,061,400,000","-1,175,500,000","843,400,000","747,300,000","641,900,000","352,000,000","436,500,000","350,400,000","289,700,000","216,100,000","532,500,000","597,500,000","877,300,000","897,700,000","1,097,700,000","1,057,200,000","973,900,000","825,600,000","655,800,000","1,051,000,000","939,200,000","937,400,000","943,000,000","844,600,000","821,500,000","827,400,000","1,113,800,000","1,150,500,000","1,055,300,000","937,100,000","881,100,000","970,900,000","934,600,000","866,900,000","856,600,000","840,200,000","756,200,000","705,900,000","957,200,000","1,022,500,000","956,600,000","884,100,000","879,700,000","867,000,000","893,300,000","855,900,000","863,800,000","885,900,000","857,200,000","810,700,000","812,800,000","786,200,000","780,900,000","706,400,000","544,100,000","496,000,000","444,700,000","432,000,000","358,000,000","365,200,000","306,300,000","276,300,000","297,600,000","268,500,000","114,400,000","102,500,000","150,800,000","141,500,000","303,800,000","305,800,000","239,500,000","260,300,000","221,600,000","237,900,000","218,700,000","381,100,000","289,800,000","330,300,000","361,700,000","372,900,000","317,600,000","340,200,000","484,500,000","449,800,000","388,000,000","357,000,000","464,300,000","432,600,000","369,900,000","307,800,000","277,200,000","573,200,000","473,500,000","416,500,000","234,900,000","182,600,000","137,400,000","125,200,000","230,500,000","219,800,000","192,600,000","155,800,000","405,600,000","404,300,000","288,900,000","284,000,000","188,000,000","147,400,000","98,400,000","79,400,000","59,200,000","-9,400,000","-93,300,000","-131,200,000","-190,100,000","-297,700,000","-423,700,000","-611,400,000"
WorkingCapital,"1,469,100,000","1,417,300,000","1,300,600,000","1,355,800,000","1,287,000,000","1,546,600,000","1,646,900,000","1,605,300,000","2,015,500,000","1,350,900,000","1,556,100,000","866,900,000","866,500,000","1,036,800,000","1,219,700,000","1,544,700,000","1,649,600,000","1,443,300,000","1,943,600,000","1,943,900,000","2,065,400,000","1,411,000,000","1,495,300,000","1,545,000,000","1,503,900,000","1,518,600,000","1,783,100,000","1,825,100,000","1,314,000,000","1,024,000,000","1,115,800,000","1,059,100,000","1,025,800,000","958,300,000","544,200,000","913,800,000","1,297,600,000","1,046,400,000","938,200,000","956,300,000","1,026,100,000","949,500,000","780,800,000","827,800,000","811,200,000","682,800,000","927,900,000","921,400,000","903,400,000","778,500,000","669,900,000","706,500,000","758,200,000","673,700,000","672,100,000","738,600,000","629,200,000","442,700,000","402,900,000","417,300,000","454,300,000","365,300,000","422,900,000","452,800,000","440,700,000","408,000,000","272,100,000","418,600,000","371,100,000","252,600,000","350,300,000","336,600,000","392,600,000","282,200,000","333,200,000","409,700,000","392,900,000","301,100,000","-150,100,000","-129,400,000","-254,700,000","-258,900,000","81,400,000","-19,500,000","-78,700,000","-70,100,000","-98,700,000","-137,500,000","-190,900,000","-159,500,000","225,700,000","135,700,000","233,700,000","269,800,000","268,500,000","408,000,000","412,000,000","251,100,000","226,300,000","275,800,000","233,500,000","171,700,000","-10,600,000","-151,000,000","34,000,000","12,200,000","64,900,000","-15,900,000","246,300,000","107,400,000","95,400,000","126,300,000","188,800,000","3,700,000","140,100,000","201,400,000","129,900,000","-1,100,000","248,400,000","196,700,000","139,900,000","-13,200,000","132,900,000","190,500,000","176,600,000","40,600,000","198,800,000","234,100,000","149,200,000","117,600,000","140,600,000","227,900,000","-93,700,000","-37,700,000"
InvestedCapital,"6,831,900,000","6,205,000,000","6,425,100,000","6,927,300,000","6,614,400,000","6,229,600,000","6,166,900,000","6,355,600,000","6,457,400,000","5,791,100,000","6,235,200,000","6,002,100,000","5,899,800,000","5,847,800,000","5,789,100,000","6,063,600,000","6,308,700,000","5,867,400,000","3,827,400,000","3,796,700,000","3,885,000,000","3,850,700,000","4,060,800,000","4,039,200,000","4,060,600,000","4,014,600,000","4,283,400,000","4,489,000,000","3,493,100,000","3,209,100,000","3,455,500,000","3,408,500,000","3,445,500,000","3,371,700,000","3,038,300,000","2,618,200,000","2,713,200,000","2,445,400,000","2,294,000,000","2,175,900,000","2,184,000,000","2,066,200,000","1,889,100,000","1,983,600,000","1,924,700,000","1,769,400,000","1,970,400,000","1,793,200,000","1,832,200,000","1,720,300,000","1,683,000,000","1,675,900,000","1,619,300,000","1,526,500,000","1,725,600,000","1,769,800,000","1,765,100,000","1,609,500,000","1,627,200,000","1,633,900,000","1,677,400,000","1,649,200,000","1,700,500,000","1,723,800,000","1,734,500,000","1,679,500,000","1,665,600,000","1,819,600,000","1,852,600,000","1,799,400,000","1,751,000,000","1,726,300,000","1,719,100,000","1,638,500,000","1,586,200,000","1,799,800,000","1,758,400,000","1,691,200,000","1,311,800,000","1,349,800,000","1,235,700,000","1,142,300,000","1,840,900,000","1,766,100,000","2,137,600,000","1,849,100,000","2,000,900,000","2,128,600,000","2,171,800,000","2,047,500,000","2,329,700,000","2,564,800,000","2,332,500,000","2,211,100,000","2,233,200,000","2,240,900,000","2,297,400,000","2,101,200,000","2,609,700,000","2,622,900,000","2,642,300,000","2,690,200,000","2,598,700,000","2,646,600,000","2,652,900,000","2,399,400,000","1,953,700,000","2,085,700,000","1,675,500,000","1,755,200,000","1,366,800,000","1,284,500,000","1,221,200,000","1,085,800,000","1,278,300,000","1,355,100,000","1,617,400,000","1,125,800,000","1,684,900,000","1,594,500,000","1,554,600,000","1,301,900,000","1,428,100,000","1,498,100,000","1,516,700,000","1,407,800,000","1,579,800,000","1,537,100,000","1,392,500,000","1,356,100,000","1,298,000,000","1,318,700,000","1,140,900,000","1,353,700,000"
TangibleBookValue,"-895,500,000","-1,096,500,000","-979,100,000","-929,700,000","-1,041,300,000","-1,290,300,000","-1,130,300,000","-1,242,400,000","-1,395,900,000","-1,681,200,000","-1,449,500,000","-1,379,200,000","-1,389,600,000","-1,114,500,000","-1,159,900,000","-977,800,000","-1,061,400,000","-1,175,500,000","843,400,000","747,300,000","641,900,000","352,000,000","436,500,000","350,400,000","289,700,000","216,100,000","532,500,000","597,500,000","877,300,000","897,700,000","1,097,700,000","1,057,200,000","973,900,000","825,600,000","655,800,000","1,051,000,000","939,200,000","937,400,000","943,000,000","844,600,000","821,500,000","827,400,000","1,113,800,000","1,150,500,000","1,055,300,000","937,100,000","881,100,000","970,900,000","934,600,000","866,900,000","856,600,000","840,200,000","756,200,000","705,900,000","957,200,000","1,022,500,000","956,600,000","884,100,000","879,700,000","867,000,000","893,300,000","855,900,000","863,800,000","885,900,000","857,200,000","810,700,000","812,800,000","786,200,000","780,900,000","706,400,000","544,100,000","496,000,000","444,700,000","432,000,000","358,000,000","365,200,000","306,300,000","276,300,000","297,600,000","268,500,000","114,400,000","102,500,000","150,800,000","141,500,000","303,800,000","305,800,000","239,500,000","260,300,000","221,600,000","237,900,000","218,700,000","381,100,000","289,800,000","330,300,000","361,700,000","372,900,000","317,600,000","340,200,000","484,500,000","449,800,000","388,000,000","357,000,000","464,300,000","432,600,000","369,900,000","307,800,000","277,200,000","573,200,000","473,500,000","416,500,000","234,900,000","182,600,000","137,400,000","125,200,000","230,500,000","219,800,000","192,600,000","155,800,000","405,600,000","404,300,000","288,900,000","284,000,000","188,000,000","147,400,000","98,400,000","79,400,000","59,200,000","-9,400,000","-93,300,000","-131,200,000","-190,100,000","-297,700,000","-423,700,000","-611,400,000"
TotalDebt,"3,772,800,000","3,336,000,000","3,393,700,000","3,816,600,000","3,605,800,000","3,444,500,000","3,222,400,000","3,533,400,000","3,782,000,000","3,453,500,000","3,586,000,000","3,238,500,000","3,138,800,000","2,744,000,000","2,742,700,000","3,067,400,000","3,322,100,000","3,208,100,000","1,707,100,000","1,784,800,000","2,007,700,000","1,921,000,000","1,976,500,000","2,042,100,000","2,100,400,000","2,183,200,000","2,169,700,000","2,319,200,000","2,058,200,000","1,712,200,000","1,732,300,000","1,697,900,000","1,812,500,000","1,884,300,000","1,714,200,000","1,070,600,000","1,277,100,000","996,900,000","869,400,000","856,500,000","946,500,000","825,600,000","571,100,000","622,900,000","663,000,000","637,900,000","668,200,000","638,200,000","699,900,000","643,900,000","613,600,000","633,800,000","668,200,000","623,600,000","576,000,000","554,300,000","615,000,000","545,200,000","572,100,000","598,900,000","617,700,000","629,700,000","676,900,000","680,400,000","726,600,000","720,200,000","701,600,000","881,500,000","909,600,000","923,200,000","1,053,100,000","1,077,700,000","1,122,200,000","1,050,200,000","1,083,800,000","1,289,900,000","1,318,000,000","1,285,200,000","889,900,000","958,300,000","1,010,200,000","923,500,000","1,230,500,000","1,164,600,000","1,352,700,000","1,048,700,000","1,273,500,000","1,363,400,000","1,424,100,000","1,303,900,000","1,596,000,000","1,810,500,000","1,666,000,000","1,481,700,000","1,473,800,000","1,464,300,000","1,571,400,000","1,340,600,000","1,684,100,000","1,703,000,000","1,778,000,000","1,834,400,000","1,773,300,000","1,878,000,000","1,947,200,000","1,746,000,000","1,342,500,000","1,512,500,000","1,202,000,000","1,338,700,000","974,300,000","948,100,000","957,200,000","868,900,000","956,900,000","1,048,600,000","1,363,800,000","906,800,000","1,206,000,000","1,165,200,000","1,194,600,000","992,100,000","1,178,500,000","1,283,000,000","1,349,300,000","1,258,200,000","1,450,700,000","1,476,400,000","1,424,300,000","1,426,700,000","1,427,700,000","1,542,300,000","1,484,100,000","1,860,300,000"
NetDebt,"3,407,700,000","3,166,000,000","3,052,700,000","3,088,100,000","3,189,100,000","2,698,900,000","2,925,300,000","3,190,700,000","3,345,800,000","2,919,700,000","3,166,300,000","3,155,100,000","3,029,300,000","2,565,000,000","2,566,200,000","2,741,000,000","2,962,400,000","2,902,600,000","1,613,300,000","1,671,600,000","1,911,600,000","1,828,800,000","1,845,800,000","1,948,500,000","2,036,100,000","2,070,300,000","1,996,000,000","1,841,700,000","1,953,000,000","1,569,100,000","1,608,000,000","1,583,500,000","1,720,000,000","1,728,700,000","1,604,600,000","993,200,000","1,194,500,000","888,000,000","785,000,000","781,000,000","875,700,000","666,700,000","461,700,000","436,300,000","577,000,000","476,400,000","400,900,000","475,800,000","613,200,000","567,300,000","553,700,000","566,800,000","613,300,000","571,200,000","481,000,000","431,000,000","544,600,000","469,700,000","456,200,000","535,700,000","568,500,000","464,200,000","419,400,000","476,600,000","542,500,000","513,800,000","607,800,000","612,400,000","680,300,000","710,800,000","867,900,000","977,100,000","1,057,100,000","993,200,000","930,700,000","1,196,200,000","1,258,000,000","1,195,600,000","852,600,000","908,000,000","996,000,000","900,100,000","1,106,900,000","1,132,200,000","1,321,900,000","1,023,600,000","1,215,600,000","1,307,200,000","1,371,800,000","1,239,900,000","1,520,000,000","1,720,400,000","1,550,800,000","1,420,000,000","1,382,900,000","1,394,300,000","1,513,200,000","1,277,900,000","1,598,200,000","1,597,400,000","1,726,000,000","1,759,600,000","1,656,700,000","1,760,400,000","1,839,600,000","1,675,100,000","1,241,700,000","1,385,300,000","1,056,000,000","1,240,300,000","859,800,000","881,600,000","816,700,000","791,400,000","806,800,000","912,700,000","1,233,800,000","882,500,000","1,053,600,000","1,059,100,000","1,105,400,000","947,900,000","1,037,200,000","1,098,500,000","1,160,800,000","1,165,200,000","1,253,500,000","1,282,200,000","1,288,000,000","1,332,200,000","1,291,700,000","1,411,500,000","1,299,500,000","1,676,100,000"
ShareIssued,"185,983,792","185,983,792","185,983,792","185,983,792","128,876,577","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","149,600,962","149,646,716","150,258,802","151,222,676","152,175,336","153,159,876","153,270,116","153,466,336","156,207,216","156,422,876","154,062,648","151,796,496","150,913,208","149,936,700","148,115,760","146,517,928","145,396,740","143,444,000","141,045,600","140,788,000","140,789,672","140,789,672","140,288,172","140,345,212","135,802,412","126,747,848","125,221,188","124,873,880","124,465,924","124,465,924","122,578,560","121,860,532","121,615,268","121,422,568","121,422,568","122,360,000","127,160,000","127,028,000","130,812,000","132,332,000","138,108,000","138,696,000","139,696,000","147,192,000","148,848,000","149,040,000","148,720,000","148,592,000","148,420,000","147,716,000","147,365,640","146,788,000","146,196,000","146,196,000","146,175,340","145,848,000","145,500,000","145,124,000","144,724,000","143,956,000","143,900,000","143,752,000","143,492,000","142,664,000","142,532,000","142,032,000","141,080,000","140,524,000","140,280,000","139,432,000","139,052,000","139,836,000","139,412,000","138,400,000","137,996,000","137,908,000","137,020,000","180,696,000","180,144,000"
OrdinarySharesNumber,"125,939,275","125,699,479","126,751,495","128,699,387","128,876,577","129,353,583","129,757,157","129,566,361","129,447,184","129,124,294","129,615,318","130,432,624","131,657,750","132,281,614","134,657,913","134,629,650","134,514,257","134,330,556","134,261,782","134,128,392","134,001,527","133,690,106","133,838,795","133,809,183","133,751,548","133,655,777","133,622,997","133,615,109","133,534,165","133,317,671","133,267,021","133,241,113","133,162,521","132,885,689","133,273,849","136,361,044","136,130,148","137,670,378","137,394,104","137,317,914","137,134,010","139,674,316","140,846,018","143,315,500","143,480,754","142,971,688","145,071,244","144,963,334","145,399,740","145,037,760","144,600,234","144,986,802","145,350,586","145,019,918","148,041,922","149,600,962","149,646,716","150,258,802","151,222,676","152,175,336","153,159,876","153,270,116","153,466,336","156,207,216","156,422,876","154,062,648","151,796,496","150,913,208","149,936,700","148,115,760","146,517,928","145,396,740","143,444,000","141,045,600","140,788,000","140,789,672","140,789,672","140,288,172","140,345,212","135,802,412","126,747,848","125,221,188","124,873,880","124,465,924","124,465,924","122,578,560","121,860,532","121,615,268","121,422,568","121,422,568","122,360,000","127,160,000","127,028,000","130,812,000","132,332,000","138,108,000","138,696,000","139,696,000","147,192,000","148,848,000","149,040,000","148,720,000","148,592,000","148,420,000","147,716,000","147,365,640","146,788,000","146,196,000","146,196,000","146,175,340","145,848,000","145,500,000","145,124,000","144,724,000","143,956,000","143,900,000","143,752,000","143,492,000","142,664,000","142,532,000","142,032,000","141,080,000","140,524,000","140,280,000","139,432,000","139,052,000","139,836,000","139,412,000","138,400,000","137,996,000","137,908,000","137,020,000","180,696,000","180,144,000"
TreasurySharesNumber,"60,044,517","60,284,313","59,232,297","57,284,405",,"56,630,209","56,226,635","56,417,431","56,536,608","56,859,498","56,368,474","55,551,168","54,326,042","53,702,178","51,325,879","51,354,142","51,469,535","51,653,236","51,722,010","51,855,400","51,982,265","52,293,686","52,144,997","52,174,609","52,232,244","52,328,015","52,360,795","52,368,683","52,449,627","52,666,121","52,716,771","52,742,679","52,821,271","53,098,103","52,709,943","49,622,748","49,853,644","48,313,414","48,589,688","48,665,878","48,849,782","46,309,476","45,137,774","42,668,292","42,503,038","43,012,104","40,912,548","41,020,458","40,584,052","40,946,032","41,383,558","40,996,990","40,633,206","40,963,874","37,941,870",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
